sponsor_id,fnsreportdate,academicyear,programgroupyear,sponsorname,mealgroup,mealtype,daysservedquanity,freeeligible,reducedeligible,paideligible,enrollment,freemeals,reducedmeals,paidmeals,totalmeals
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,23,0,0,0,0,80891,0,0,80891
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,,0,0,0,0,0,95,60,155
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,23,0,0,0,0,84458,0,0,84458
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,23,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,,0,0,0,0,0,569,18345,18914
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,20,0,0,0,0,29113,0,0,29113
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,,0,0,0,0,0,516,5168,5684
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,65976,0,0,65976
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,,0,0,0,0,0,62,30,92
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,68209,0,0,68209
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,21,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,,0,0,0,0,0,464,21430,21894
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,22,0,0,0,0,33799,0,0,33799
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,,0,0,0,0,0,405,5898,6303
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,20,0,0,0,0,69582,0,0,69582
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,20,0,0,0,0,0,0,0,0
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,20,0,0,0,0,0,0,0,0
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,20,0,0,0,0,0,0,0,0
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,,0,0,0,0,0,19,66,85
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,20,0,0,0,0,71050,0,0,71050
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,20,0,0,0,0,0,0,0,0
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,20,0,0,0,0,0,0,0,0
25,2014-03-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0
25,2014-03-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,,0,0,0,0,0,555,21932,22487
25,2014-03-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,34200,0,0,34200
25,2014-03-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0
25,2014-03-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0
25,2014-03-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0
25,2014-03-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,,0,0,0,0,0,483,5701,6184
25,2014-04-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,22,0,0,0,0,77893,0,0,77893
25,2014-04-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0
25,2014-04-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,22,0,0,0,0,0,0,0,0
25,2014-04-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0
25,2014-04-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,,0,0,0,0,0,27,57,84
25,2014-04-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,22,0,0,0,0,80300,0,0,80300
25,2014-04-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0
25,2014-04-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,22,0,0,0,0,0,0,0,0
25,2014-05-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0
25,2014-05-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,,0,0,0,0,0,483,22670,23153
25,2014-05-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,34791,0,0,34791
25,2014-05-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0
25,2014-05-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0
25,2014-05-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0
25,2014-05-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,,0,0,0,0,0,516,5723,6239
25,2014-06-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,70998,0,0,70998
25,2014-06-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0
25,2014-06-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,0,0,0,0
25,2014-06-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0
25,2014-06-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,,0,0,0,0,0,30,46,76
25,2014-06-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,69959,0,0,69959
25,2014-06-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0
25,2014-06-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,21,0,0,0,0,0,0,0,0
25,2014-07-01,2014-2015,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0
25,2014-07-01,2014-2015,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,,0,0,0,0,0,541,23068,23609
25,2014-07-01,2014-2015,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,22,0,0,0,0,40396,0,0,40396
25,2014-07-01,2014-2015,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0
25,2014-07-01,2014-2015,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0
25,2014-07-01,2014-2015,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0
25,2014-07-01,2014-2015,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,,0,0,0,0,0,249,5761,6010
25,2014-08-01,2014-2015,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,70665,0,0,70665
25,2014-08-01,2014-2015,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,,0,0,0,0,0,466,16870,17336
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,23,0,0,0,0,83134,0,0,83134
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,,0,0,0,0,0,574,18301,18875
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,23,0,0,0,0,37164,0,0,37164
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,23,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,,0,0,0,0,0,220,7993,8213
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,20,0,0,0,0,2855,0,0,2855
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,20,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,,0,0,0,0,0,401,13321,13722
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,73333,0,0,73333
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,,0,0,0,0,0,526,14064,14590
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,21,0,0,0,0,30960,0,0,30960
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,21,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,,0,0,0,0,0,198,9501,9699
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,22,0,0,0,0,3126,0,0,3126
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,22,0,0,0,0,0,0,0,0
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,,0,0,0,0,0,421,14792,15213
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,20,0,0,0,0,74796,0,0,74796
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,20,0,0,0,0,0,0,0,0
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,20,0,0,0,0,0,0,0,0
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,20,0,0,0,0,0,0,0,0
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,,0,0,0,0,0,477,15372,15849
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,,0,0,0,0,0,250,9662,9912
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,23,0,0,0,0,3708,0,0,3708
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,23,0,0,0,0,0,0,0,0
25,2013-10-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,23,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,,0,0,0,0,0,350,13447,13797
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,20,0,0,0,0,72332,0,0,72332
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,20,0,0,0,0,0,0,0,0
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,,0,0,0,0,0,505,14304,14809
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,20,0,0,0,0,29962,0,0,29962
25,2013-11-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,20,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,,0,0,0,0,0,231,8061,8292
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,21,0,0,0,0,2886,0,0,2886
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0
25,2013-12-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,21,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,,0,0,0,0,0,376,15876,16252
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,22,0,0,0,0,82363,0,0,82363
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,DCH_LUNCH,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,DCH_SNACK_PM,,0,0,0,0,0,479,16188,16667
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,22,0,0,0,0,33507,0,0,33507
25,2014-01-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,DCH_SUPPER,22,0,0,0,0,0,0,0,0
25,2014-02-01,2013-2014,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,DCH_BREAKFAST,20,0,0,0,0,0,0,0,0
