siteid,reportdate,ProgramGroupYear,SiteName,sponsorname,sponsor_id,MealGroupCode,MealTypeCode,DaysServedQty,MlsServedFree
4129,2017-07-01,2017,VISTA LA MESA ACADEMY,LEMON GROVE,248,SSFO_LUNCH,SSFO_LUNCH,9,455
461,2017-07-01,2017,CAMPO ELEMENTARY,MOUNTAIN EMPIRE UNIFIED,256,SSFO_LUNCH,SSFO_LUNCH,9,214
4785,2017-07-01,2017,ABBY REINKE YOUTH CENTER,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,1213
4785,2017-07-01,2017,ABBY REINKE YOUTH CENTER,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,1695
4793,2017-07-01,2017,BALDERRAMA PARK,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,1764
4801,2017-07-01,2017,BOYS/GIRLS CLUB COUNTRY CLUB LANE,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,3343
4801,2017-07-01,2017,BOYS/GIRLS CLUB COUNTRY CLUB LANE,OCEANSIDE UNIFIED,284,SSFO_SNACKPM,SSFO_SNACKPM,15,2708
4805,2017-07-01,2017,CITY OF OCEANSIDE LIBRARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,1743
4809,2017-07-01,2017,CROWN HEIGHTS RESOURCE CENTER,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,591
4809,2017-07-01,2017,CROWN HEIGHTS RESOURCE CENTER,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,1960
1061,2017-07-01,2017,EL CAMINO HIGH,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,310
1061,2017-07-01,2017,EL CAMINO HIGH,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,2077
4813,2017-07-01,2017,FIRESIDE PARK,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,1059
2045,2017-07-01,2017,LAUREL ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,271
2045,2017-07-01,2017,LAUREL ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,621
2097,2017-07-01,2017,LIBBY ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,964
2097,2017-07-01,2017,LIBBY ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,1975
4817,2017-07-01,2017,LIBBY LAKE PARK,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,1101
4817,2017-07-01,2017,LIBBY LAKE PARK,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,3086
4825,2017-07-01,2017,MELBA BISHOP RECREATION CENTER,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,721
4825,2017-07-01,2017,MELBA BISHOP RECREATION CENTER,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,1106
2597,2017-07-01,2017,NICHOLS ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,426
2597,2017-07-01,2017,NICHOLS ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,546
2849,2017-07-01,2017,NORTH TERRACE ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,800
2849,2017-07-01,2017,NORTH TERRACE ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,1087
2913,2017-07-01,2017,OCEANSIDE HIGH,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,1136
2913,2017-07-01,2017,OCEANSIDE HIGH,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,1726
3041,2017-07-01,2017,PALMQUIST ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,20,492
3041,2017-07-01,2017,PALMQUIST ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_SNACKPM,SSFO_SNACKPM,15,349
3213,2017-07-01,2017,RAMONA ELEMENTARY,RAMONA CITY UNIFIED,304,SSFO_LUNCH,SSFO_LUNCH,8,1217
3217,2017-07-01,2017,RAMONA HIGH,RAMONA CITY UNIFIED,304,SSFO_LUNCH,SSFO_LUNCH,8,305
4853,2017-07-01,2017,ADAMS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,280
4853,2017-07-01,2017,ADAMS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,287
4857,2017-07-01,2017,ADMIRAL HARTMAN CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,732
4857,2017-07-01,2017,ADMIRAL HARTMAN CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,308
4861,2017-07-01,2017,ALLIED GARDENS PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,455
4861,2017-07-01,2017,ALLIED GARDENS PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,314
4865,2017-07-01,2017,AZELEA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,240
4865,2017-07-01,2017,AZELEA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,120
4869,2017-07-01,2017,BALBOA MORLEY FIELD SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,1540
4869,2017-07-01,2017,BALBOA MORLEY FIELD SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,1240
4873,2017-07-01,2017,BAME CDC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,733
201,2017-07-01,2017,BARNARD ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,1168
201,2017-07-01,2017,BARNARD ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,1168
4877,2017-07-01,2017,BAY VIEW CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,825
4877,2017-07-01,2017,BAY VIEW CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,381
265,2017-07-01,2017,BELL MIDDLE,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,279
265,2017-07-01,2017,BELL MIDDLE,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,262
373,2017-07-01,2017,BURBANK ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,71
373,2017-07-01,2017,BURBANK ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,71
4885,2017-07-01,2017,CABRILLO CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,1621
4885,2017-07-01,2017,CABRILLO CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,1040
4889,2017-07-01,2017,CADMAN RECREATION CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,435
4889,2017-07-01,2017,CADMAN RECREATION CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,127
577,2017-07-01,2017,CENTRAL ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,55
577,2017-07-01,2017,CENTRAL ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,50
4893,2017-07-01,2017,CENTRAL LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,1006
617,2017-07-01,2017,CHEROKEE POINT ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,1345
617,2017-07-01,2017,CHEROKEE POINT ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,1341
4897,2017-07-01,2017,CHESTERTON CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,585
4897,2017-07-01,2017,CHESTERTON CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,428
621,2017-07-01,2017,CHESTERTON ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,933
621,2017-07-01,2017,CHESTERTON ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,816
4901,2017-07-01,2017,CHOLLAS LAKE PARK & RECREATION CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,1130
4901,2017-07-01,2017,CHOLLAS LAKE PARK & RECREATION CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,970
637,2017-07-01,2017,CHOLLAS/MEAD ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,667
637,2017-07-01,2017,CHOLLAS/MEAD ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,708
4909,2017-07-01,2017,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,776
4909,2017-07-01,2017,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,240
4913,2017-07-01,2017,COLINA DEL SOL PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,585
4913,2017-07-01,2017,COLINA DEL SOL PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,450
4917,2017-07-01,2017,COPLEY YMCA,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,3503
4917,2017-07-01,2017,COPLEY YMCA,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,3820
913,2017-07-01,2017,DEWEY ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,20,196
913,2017-07-01,2017,DEWEY ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,235
985,2017-07-01,2017,DOYLE ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,984
985,2017-07-01,2017,DOYLE ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,972
4921,2017-07-01,2017,ENCANTO REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,1061
4921,2017-07-01,2017,ENCANTO REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,797
1197,2017-07-01,2017,FAY ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,67
1197,2017-07-01,2017,FAY ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,67
1269,2017-07-01,2017,FREESE ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,644
1269,2017-07-01,2017,FREESE ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,20,644
4925,2017-07-01,2017,GATEWAY CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,20,2312
