"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2017-2018",37,68452,6107031,"SAN DIEGO","VISTA UNIFIED","ALAMOSA PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",552,176,31.9,204,37,512,167,32.6,192,37.5,TRUE,"Elementary School"
"2017-2018",37,68452,6107577,"SAN DIEGO","VISTA UNIFIED","ROOSEVELT MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1069,573,53.6,656,61.4,1069,573,53.6,656,61.4,TRUE,"Middle School"
"2017-2018",37,68452,6107585,"SAN DIEGO","VISTA UNIFIED","LAKE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",831,206,24.8,246,29.6,820,204,24.9,243,29.6,TRUE,"Elementary School"
"2017-2018",37,68452,6108708,"SAN DIEGO","VISTA UNIFIED","EMPRESA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",838,226,27,262,31.3,819,224,27.4,260,31.7,TRUE,"Elementary School"
"2017-2018",37,68452,6110399,"SAN DIEGO","VISTA UNIFIED","BREEZE HILL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",790,396,50.1,443,56.1,752,385,51.2,426,56.6,TRUE,"Elementary School"
"2017-2018",37,68452,6110407,"SAN DIEGO","VISTA UNIFIED","MISSION MEADOWS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",576,286,49.7,336,58.3,570,282,49.5,332,58.2,TRUE,"Elementary School"
"2017-2018",37,68452,6112221,"SAN DIEGO","VISTA UNIFIED","MADISON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1077,592,55,690,64.1,1077,592,55,690,64.1,TRUE,"Middle School"
"2017-2018",37,73551,1,"SAN DIEGO","CARLSBAD UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,10,3,10,23,2,8.7,2,8.7,TRUE,NA
"2017-2018",37,73551,107557,"SAN DIEGO","CARLSBAD UNIFIED","CALAVERA HILLS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",574,157,27.4,180,31.4,574,157,27.4,180,31.4,TRUE,"Middle School"
"2017-2018",37,73551,113498,"SAN DIEGO","CARLSBAD UNIFIED","POINSETTIA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",529,119,22.5,127,24,518,118,22.8,126,24.3,TRUE,"Elementary School"
"2017-2018",37,73551,127423,"SAN DIEGO","CARLSBAD UNIFIED","SAGE CREEK HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",1257,225,17.9,260,20.7,1225,222,18.1,256,20.9,TRUE,"High School"
"2017-2018",37,73551,3730017,"SAN DIEGO","CARLSBAD UNIFIED","CARLSBAD VILLAGE ACADEMY","Unified School District","Continuation High Schools","CONTINUATION SCHOOL",NA,NA,NA,NA,FALSE,"10","12",83,37,44.6,41,49.4,72,33,45.8,37,51.4,TRUE,"Other"
"2017-2018",37,73551,3730694,"SAN DIEGO","CARLSBAD UNIFIED","CARLSBAD HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",2337,485,20.8,551,23.6,2270,464,20.4,527,23.2,TRUE,"High School"
"2017-2018",37,73551,3731163,"SAN DIEGO","CARLSBAD UNIFIED","CARLSBAD SEASIDE ACADEMY","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE",NA,NA,NA,NA,FALSE,"9","12",46,8,17.4,8,17.4,43,8,18.6,8,18.6,TRUE,"Other"
"2017-2018",37,73551,6037774,"SAN DIEGO","CARLSBAD UNIFIED","BUENA VISTA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",324,85,26.2,101,31.2,306,83,27.1,99,32.4,TRUE,"Elementary School"
"2017-2018",37,73551,6037782,"SAN DIEGO","CARLSBAD UNIFIED","JEFFERSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",479,244,50.9,274,57.2,452,235,52,265,58.6,TRUE,"Elementary School"
"2017-2018",37,73551,6037790,"SAN DIEGO","CARLSBAD UNIFIED","MAGNOLIA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",477,72,15.1,76,15.9,477,72,15.1,76,15.9,TRUE,"Elementary School"
"2017-2018",37,73551,6037816,"SAN DIEGO","CARLSBAD UNIFIED","VALLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1045,259,24.8,308,29.5,1045,259,24.8,308,29.5,TRUE,"Middle School"
"2017-2018",37,73551,6099352,"SAN DIEGO","CARLSBAD UNIFIED","KELLY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",443,53,12,59,13.3,425,51,12,57,13.4,TRUE,"Elementary School"
"2017-2018",37,73551,6106512,"SAN DIEGO","CARLSBAD UNIFIED","HOPE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",650,92,14.2,99,15.2,650,92,14.2,99,15.2,TRUE,"Elementary School"
"2017-2018",37,73551,6109201,"SAN DIEGO","CARLSBAD UNIFIED","AVIARA OAKS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",650,125,19.2,140,21.5,650,125,19.2,140,21.5,TRUE,"Elementary School"
"2017-2018",37,73551,6116578,"SAN DIEGO","CARLSBAD UNIFIED","PACIFIC RIM ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",824,64,7.8,73,8.9,824,64,7.8,73,8.9,TRUE,"Elementary School"
"2017-2018",37,73551,6118137,"SAN DIEGO","CARLSBAD UNIFIED","AVIARA OAKS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1106,173,15.6,195,17.6,1106,173,15.6,195,17.6,TRUE,"Middle School"
"2017-2018",37,73551,6120711,"SAN DIEGO","CARLSBAD UNIFIED","CALAVERA HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",472,168,35.6,191,40.5,472,168,35.6,191,40.5,TRUE,"Elementary School"
"2017-2018",37,73569,1,"SAN DIEGO","OCEANSIDE UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,0,15,0,0,0,0,TRUE,NA
"2017-2018",37,73569,113514,"SAN DIEGO","OCEANSIDE UNIFIED","LOUISE FOUSSAT ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",649,370,57,466,71.8,640,367,57.3,463,72.3,TRUE,"Elementary School"
"2017-2018",37,73569,113522,"SAN DIEGO","OCEANSIDE UNIFIED","CESAR CHAVEZ MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",752,503,66.9,606,80.6,752,503,66.9,606,80.6,TRUE,"Middle School"
"2017-2018",37,73569,136267,"SAN DIEGO","OCEANSIDE UNIFIED","COASTAL ACADEMY CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL",NA,NA,516,"DIRECTLY FUNDED",TRUE,"K","12",1914,322,16.8,452,23.6,1897,322,17,449,23.7,TRUE,"Elementary School"
"2017-2018",37,73569,3731221,"SAN DIEGO","OCEANSIDE UNIFIED","PACIFIC VIEW CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL",NA,NA,247,"DIRECTLY FUNDED",TRUE,"K","12",490,232,47.3,269,54.9,451,218,48.3,253,56.1,TRUE,"Elementary School"
"2017-2018",37,73569,3735206,"SAN DIEGO","OCEANSIDE UNIFIED","OCEANSIDE HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",2189,1190,54.4,1464,66.9,2113,1160,54.9,1427,67.5,TRUE,"High School"
"2017-2018",37,73569,3739018,"SAN DIEGO","OCEANSIDE UNIFIED","EL CAMINO HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",2900,1166,40.2,1431,49.3,2803,1115,39.8,1377,49.1,TRUE,"High School"
"2017-2018",37,73569,3739026,"SAN DIEGO","OCEANSIDE UNIFIED","OCEAN SHORES HIGH (CONTINUATION)","Unified School District","Continuation High Schools","CONTINUATION SCHOOL",NA,NA,NA,NA,FALSE,"9","12",140,102,72.9,110,78.6,114,83,72.8,89,78.1,TRUE,"Other"
"2017-2018",37,73569,6038830,"SAN DIEGO","OCEANSIDE UNIFIED","JEFFERSON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",611,480,78.6,551,90.2,611,480,78.6,551,90.2,TRUE,"Middle School"
"2017-2018",37,73569,6038848,"SAN DIEGO","OCEANSIDE UNIFIED","LAUREL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",441,388,88,427,96.8,435,384,88.3,423,97.2,TRUE,"Elementary School"
"2017-2018",37,73569,6038855,"SAN DIEGO","OCEANSIDE UNIFIED","LIBBY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",535,414,77.4,496,92.7,522,406,77.8,485,92.9,TRUE,"Elementary School"
"2017-2018",37,73569,6038863,"SAN DIEGO","OCEANSIDE UNIFIED","LINCOLN MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",857,505,58.9,586,68.4,857,505,58.9,586,68.4,TRUE,"Middle School"
"2017-2018",37,73569,6038871,"SAN DIEGO","OCEANSIDE UNIFIED","MISSION ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",520,441,84.8,485,93.3,509,435,85.5,478,93.9,TRUE,"Elementary School"
"2017-2018",37,73569,6038889,"SAN DIEGO","OCEANSIDE UNIFIED","NORTH TERRACE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","8",832,156,18.8,374,45,832,156,18.8,374,45,TRUE,"Elementary School"
"2017-2018",37,73569,6038897,"SAN DIEGO","OCEANSIDE UNIFIED","PALMQUIST ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",628,258,41.1,312,49.7,607,253,41.7,306,50.4,TRUE,"Elementary School"
"2017-2018",37,73569,6038905,"SAN DIEGO","OCEANSIDE UNIFIED","SAN LUIS REY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",305,214,70.2,245,80.3,300,213,71,243,81,TRUE,"Elementary School"
"2017-2018",37,73569,6038913,"SAN DIEGO","OCEANSIDE UNIFIED","SANTA MARGARITA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","8",608,78,12.8,223,36.7,608,78,12.8,223,36.7,TRUE,"Elementary School"
"2017-2018",37,73569,6038921,"SAN DIEGO","OCEANSIDE UNIFIED","SOUTH OCEANSIDE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",685,356,52,419,61.2,685,356,52,419,61.2,TRUE,"Elementary School"
"2017-2018",37,73569,6069108,"SAN DIEGO","OCEANSIDE UNIFIED","E. G. GARRISON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",409,277,67.7,358,87.5,402,275,68.4,355,88.3,TRUE,"Elementary School"
"2017-2018",37,73569,6088991,"SAN DIEGO","OCEANSIDE UNIFIED","DEL RIO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",393,285,72.5,340,86.5,393,285,72.5,340,86.5,TRUE,"Elementary School"
"2017-2018",37,73569,6106546,"SAN DIEGO","OCEANSIDE UNIFIED","REYNOLDS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",620,354,57.1,430,69.4,611,352,57.6,426,69.7,TRUE,"Elementary School"
"2017-2018",37,73569,6108211,"SAN DIEGO","OCEANSIDE UNIFIED","CHRISTA MCAULIFFE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",587,262,44.6,306,52.1,572,258,45.1,302,52.8,TRUE,"Elementary School"
"2017-2018",37,73569,6109995,"SAN DIEGO","OCEANSIDE UNIFIED","IVEY RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",738,209,28.3,250,33.9,738,209,28.3,250,33.9,TRUE,"Elementary School"
"2017-2018",37,73569,6111777,"SAN DIEGO","OCEANSIDE UNIFIED","MARTIN LUTHER KING JR. MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1380,570,41.3,727,52.7,1380,570,41.3,727,52.7,TRUE,"Middle School"
"2017-2018",37,73569,6115299,"SAN DIEGO","OCEANSIDE UNIFIED","STUART MESA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","8",613,140,22.8,290,47.3,585,135,23.1,283,48.4,TRUE,"Elementary School"
"2017-2018",37,73569,6119713,"SAN DIEGO","OCEANSIDE UNIFIED","NICHOLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",647,333,51.5,412,63.7,647,333,51.5,412,63.7,TRUE,"Elementary School"
"2017-2018",37,73791,1,"SAN DIEGO","SAN MARCOS UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3,8.3,3,8.3,36,3,8.3,3,8.3,TRUE,NA
"2017-2018",37,73791,105684,"SAN DIEGO","SAN MARCOS UNIFIED","SAN ELIJO MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1933,298,15.4,353,18.3,1933,298,15.4,353,18.3,TRUE,"Middle School"
"2017-2018",37,73791,105726,"SAN DIEGO","SAN MARCOS UNIFIED","MISSION HILLS HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",2547,969,38,1149,45.1,2502,954,38.1,1131,45.2,TRUE,"High School"
"2017-2018",37,73791,109785,"SAN DIEGO","SAN MARCOS UNIFIED","BAYSHORE PREPARATORY CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL",NA,NA,723,"DIRECTLY FUNDED",TRUE,"K","12",95,47,49.5,54,56.8,94,46,48.9,53,56.4,TRUE,"Elementary School"
"2017-2018",37,73791,111468,"SAN DIEGO","SAN MARCOS UNIFIED","SAN ELIJO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",1079,144,13.3,159,14.7,1061,141,13.3,156,14.7,TRUE,"Elementary School"
"2017-2018",37,73791,116467,"SAN DIEGO","SAN MARCOS UNIFIED","JOLI ANN LEICHTAG ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",765,516,67.5,578,75.6,755,510,67.5,571,75.6,TRUE,"Elementary School"
"2017-2018",37,73791,131433,"SAN DIEGO","SAN MARCOS UNIFIED","DOUBLE PEAK","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","8",1146,99,8.6,127,11.1,1135,99,8.7,127,11.2,TRUE,"Elementary School"
"2017-2018",37,73791,3730215,"SAN DIEGO","SAN MARCOS UNIFIED","TWIN OAKS HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL",NA,NA,NA,NA,FALSE,"9","12",166,112,67.5,119,71.7,152,100,65.8,106,69.7,TRUE,"Other"
"2017-2018",37,73791,3730793,"SAN DIEGO","SAN MARCOS UNIFIED","FOOTHILLS HIGH","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE",NA,NA,NA,NA,FALSE,"9","12",54,36,66.7,37,68.5,37,27,73,28,75.7,TRUE,"Other"
"2017-2018",37,73791,3737632,"SAN DIEGO","SAN MARCOS UNIFIED","SAN MARCOS HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",3338,994,29.8,1152,34.5,3273,974,29.8,1126,34.4,TRUE,"High School"
"2017-2018",37,73791,6039069,"SAN DIEGO","SAN MARCOS UNIFIED","ALVIN M. DUNN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",780,551,70.6,626,80.3,765,544,71.1,616,80.5,TRUE,"Elementary School"
"2017-2018",37,73791,6039077,"SAN DIEGO","SAN MARCOS UNIFIED","RICHLAND ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",767,262,34.2,315,41.1,750,258,34.4,311,41.5,TRUE,"Elementary School"
"2017-2018",37,73791,6039085,"SAN DIEGO","SAN MARCOS UNIFIED","SAN MARCOS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","5",785,467,59.5,467,59.5,768,453,59,453,59,TRUE,"Elementary School"
"2017-2018",37,73791,6039093,"SAN DIEGO","SAN MARCOS UNIFIED","SAN MARCOS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1239,809,65.3,919,74.2,1239,809,65.3,919,74.2,TRUE,"Middle School"
"2017-2018",37,73791,6095061,"SAN DIEGO","SAN MARCOS UNIFIED","WOODLAND PARK MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1377,536,38.9,639,46.4,1377,536,38.9,639,46.4,TRUE,"Middle School"
"2017-2018",37,73791,6105993,"SAN DIEGO","SAN MARCOS UNIFIED","LA COSTA MEADOWS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",876,100,11.4,127,14.5,860,99,11.5,125,14.5,TRUE,"Elementary School"
"2017-2018",37,73791,6107148,"SAN DIEGO","SAN MARCOS UNIFIED","KNOB HILL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",833,306,36.7,365,43.8,819,301,36.8,360,44,TRUE,"Elementary School"
"2017-2018",37,73791,6108872,"SAN DIEGO","SAN MARCOS UNIFIED","PALOMA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",911,270,29.6,319,35,889,266,29.9,315,35.4,TRUE,"Elementary School"
"2017-2018",37,73791,6114169,"SAN DIEGO","SAN MARCOS UNIFIED","DISCOVERY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",652,182,27.9,196,30.1,644,180,28,194,30.1,TRUE,"Elementary School"
"2017-2018",37,73791,6115349,"SAN DIEGO","SAN MARCOS UNIFIED","TWIN OAKS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",670,325,48.5,374,55.8,662,322,48.6,371,56,TRUE,"Elementary School"
"2017-2018",37,73791,6116206,"SAN DIEGO","SAN MARCOS UNIFIED","CARRILLO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",958,145,15.1,176,18.4,949,144,15.2,175,18.4,TRUE,"Elementary School"
"2017-2018",37,75416,122796,"SAN DIEGO","WARNER UNIFIED","ALL TRIBES ELEMENTARY CHARTER","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,1262,"DIRECTLY FUNDED",FALSE,"K","5",38,36,94.7,36,94.7,37,35,94.6,35,94.6,TRUE,"Elementary School"
"2017-2018",37,75416,132472,"SAN DIEGO","WARNER UNIFIED","CALIFORNIA PACIFIC CHARTER - SAN DIEGO","Unified School District","K-12 Schools (Public)","TRADITIONAL",NA,NA,1758,"DIRECTLY FUNDED",TRUE,"K","12",1489,394,26.5,474,31.8,1419,366,25.8,440,31,TRUE,"Elementary School"
"2017-2018",37,75416,3730975,"SAN DIEGO","WARNER UNIFIED","WARNER JUNIOR/SENIOR HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"7","12",77,59,76.6,66,85.7,72,56,77.8,63,87.5,TRUE,"High School"
"2017-2018",37,75416,6040661,"SAN DIEGO","WARNER UNIFIED","WARNER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",82,55,67.1,64,78,82,55,67.1,64,78,TRUE,"Elementary School"
"2017-2018",37,75416,6119275,"SAN DIEGO","WARNER UNIFIED","ALL TRIBES CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL",NA,NA,1057,"DIRECTLY FUNDED",FALSE,"6","12",51,51,100,51,100,40,40,100,40,100,TRUE,"Elementary School"
"2017-2018",37,75614,1,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,25,1,25,4,1,25,1,25,TRUE,NA
"2017-2018",37,75614,100511,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","LILAC","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",526,236,44.9,266,50.6,510,229,44.9,257,50.4,TRUE,"Elementary School"
"2017-2018",37,75614,3731114,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",1140,461,40.4,533,46.8,1101,442,40.1,511,46.4,TRUE,"High School"
"2017-2018",37,75614,3731312,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","OAK GLEN HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL",NA,NA,NA,NA,FALSE,"9","12",64,47,73.4,54,84.4,58,41,70.7,48,82.8,TRUE,"Other"
"2017-2018",37,75614,3731601,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER PREP","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE",NA,NA,NA,NA,FALSE,"K","12",52,30,57.7,32,61.5,48,29,60.4,31,64.6,TRUE,"Other"
"2017-2018",37,75614,6038962,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","PAUMA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","8",226,163,72.1,186,82.3,216,155,71.8,177,81.9,TRUE,"Elementary School"
"2017-2018",37,75614,6093272,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",942,473,50.2,525,55.7,942,473,50.2,525,55.7,TRUE,"Middle School"
"2017-2018",37,75614,6106124,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER PRIMARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","3",520,259,49.8,294,56.5,501,249,49.7,282,56.3,TRUE,"Elementary School"
"2017-2018",37,75614,6112494,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"3","5",534,273,51.1,312,58.4,534,273,51.1,312,58.4,TRUE,"Elementary School"
"2017-2018",37,76471,114678,"SAN DIEGO","SBC - HIGH TECH HIGH","HIGH TECH HIGH CHULA VISTA","Statewide Benefit Charter","High Schools (Public)","TRADITIONAL",NA,NA,756,"DIRECTLY FUNDED",FALSE,"9","12",610,229,37.5,330,54.1,595,220,37,319,53.6,TRUE,"High School"
"2017-2018",37,76471,114694,"SAN DIEGO","SBC - HIGH TECH HIGH","HIGH TECH HIGH NORTH COUNTY","Statewide Benefit Charter","High Schools (Public)","TRADITIONAL",NA,NA,756,"DIRECTLY FUNDED",FALSE,"9","12",430,150,34.9,190,44.2,415,144,34.7,182,43.9,TRUE,"High School"
"2017-2018",37,76471,119271,"SAN DIEGO","SBC - HIGH TECH HIGH","HIGH TECH MIDDLE NORTH COUNTY","Statewide Benefit Charter","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,756,"DIRECTLY FUNDED",FALSE,"6","8",330,137,41.5,190,57.6,330,137,41.5,190,57.6,TRUE,"Middle School"
"2017-2018",37,76471,123042,"SAN DIEGO","SBC - HIGH TECH HIGH","HIGH TECH MIDDLE CHULA VISTA","Statewide Benefit Charter","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,756,"DIRECTLY FUNDED",FALSE,"6","8",327,126,38.5,182,55.7,327,126,38.5,182,55.7,TRUE,"Middle School"
