sponsor_id,report_date,academic_year,programgroupyear,sponsorname,meals_group,meals_type,days_served,freeeligible,reducedeligible,paideligible,enrollment,meals_free,meals_reduced,meals_paid,meals_total,freeligible
519,2017-01-01,2016-2017,,LA MESA-SPRING VALLEY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,,,,,14676,0,0,14676,
520,2017-01-01,2016-2017,,LAKESIDE UNION ELEMENTARY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,15,,,,,7084,0,0,7084,
521,2017-01-01,2016-2017,,LEMON GROVE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,,,,,12711,0,0,12711,
524,2017-01-01,2016-2017,,OCEANSIDE UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,,,,,17670,0,0,17670,
527,2017-01-01,2016-2017,,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,,,,,178181,0,0,178181,
529,2017-01-01,2016-2017,,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,,,,,10449,0,0,10449,
532,2017-01-01,2016-2017,,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,20,,,,,2060,0,0,2060,
532,2017-01-01,2016-2017,,SANTEE,ATRISK_CHILD_SNACK_AM,ATRISK_CHILD_SNACK_AM,20,,,,,658,0,0,658,
532,2017-01-01,2016-2017,,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,,,,,2694,0,0,2694,
534,2017-01-01,2016-2017,,SOUTH BAY UNION,HS_CHILD_SNACK_AM,HS_CHILD_SNACK_AM,16,,,,,1456,0,0,1456,
534,2017-01-01,2016-2017,,SOUTH BAY UNION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,16,,,,,794,0,0,794,
535,2017-01-01,2016-2017,,SWEETWATER UNION HIGH,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,,,,,19332,0,0,19332,
538,2017-01-01,2016-2017,,VISTA UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,,,,,32404,0,0,32404,
546,2017-01-01,2016-2017,,HEALTHRIGHT 360,CHILD_BREAKFAST,CHILD_BREAKFAST,20,,,,,708,127,43,878,
546,2017-01-01,2016-2017,,HEALTHRIGHT 360,CHILD_LUNCH,CHILD_LUNCH,20,,,,,942,170,56,1168,
546,2017-01-01,2016-2017,,HEALTHRIGHT 360,CHILD_SNACK_PM,CHILD_SNACK_PM,20,,,,,720,130,43,893,
2,2017-02-01,2016-2017,,A PLACE OF OUR OWN CHILD,CHILD_BREAKFAST,CHILD_BREAKFAST,20,,,,,1215,164,76,1455,
2,2017-02-01,2016-2017,,A PLACE OF OUR OWN CHILD,CHILD_LUNCH,CHILD_LUNCH,20,,,,,1311,177,82,1570,
2,2017-02-01,2016-2017,,A PLACE OF OUR OWN CHILD,CHILD_SNACK_PM,CHILD_SNACK_PM,20,,,,,954,129,60,1143,
2,2017-02-01,2016-2017,,A PLACE OF OUR OWN CHILD,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,20,,,,,32,2,1,35,
2,2017-02-01,2016-2017,,A PLACE OF OUR OWN CHILD,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,20,,,,,37,3,1,41,
2,2017-02-01,2016-2017,,A PLACE OF OUR OWN CHILD,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,20,,,,,322,24,12,358,
6,2017-02-01,2016-2017,,ALL KIDS ACADEMY HEAD START INC.,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,17,,,,,7749,0,0,7749,
6,2017-02-01,2016-2017,,ALL KIDS ACADEMY HEAD START INC.,HS_CHILD_LUNCH,HS_CHILD_LUNCH,17,,,,,11316,0,0,11316,
6,2017-02-01,2016-2017,,ALL KIDS ACADEMY HEAD START INC.,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,17,,,,,7400,0,0,7400,
7,2017-02-01,2016-2017,,AMERICARE ADHC INC,ADULT_BREAKFAST,ADULT_BREAKFAST,20,,,,,2008,0,83,2091,
7,2017-02-01,2016-2017,,AMERICARE ADHC INC,ADULT_LUNCH,ADULT_LUNCH,20,,,,,2157,0,89,2246,
7,2017-02-01,2016-2017,,AMERICARE ADHC INC,ADULT_SNACK_AM,ADULT_SNACK_AM,20,,,,,149,0,6,155,
7,2017-02-01,2016-2017,,AMERICARE ADHC INC,ADULT_SNACK_PM,ADULT_SNACK_PM,20,,,,,663,0,27,690,
10,2017-02-01,2016-2017,,ASSOC STUDENTS CSU SAN DIEGO CHILDRENS CENTER,CHILD_BREAKFAST,CHILD_BREAKFAST,20,,,,,243,66,1553,1862,
10,2017-02-01,2016-2017,,ASSOC STUDENTS CSU SAN DIEGO CHILDRENS CENTER,CHILD_LUNCH,CHILD_LUNCH,20,,,,,406,109,2591,3106,
10,2017-02-01,2016-2017,,ASSOC STUDENTS CSU SAN DIEGO CHILDRENS CENTER,CHILD_SNACK_PM,CHILD_SNACK_PM,20,,,,,362,98,2310,2770,
14,2017-02-01,2016-2017,,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,20,,,,,23931,0,0,23931,
14,2017-02-01,2016-2017,,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,CHILD_BREAKFAST,CHILD_BREAKFAST,20,,,,,513,143,14,670,
14,2017-02-01,2016-2017,,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,CHILD_LUNCH,CHILD_LUNCH,20,,,,,584,162,16,762,
14,2017-02-01,2016-2017,,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,CHILD_SNACK_PM,CHILD_SNACK_PM,20,,,,,497,138,14,649,
14,2017-02-01,2016-2017,,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,20,,,,,19,4,5,28,
14,2017-02-01,2016-2017,,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,20,,,,,178,41,41,260,
14,2017-02-01,2016-2017,,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,20,,,,,344,79,80,503,
16,2017-02-01,2016-2017,,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,19,,,,,767,0,0,767,
16,2017-02-01,2016-2017,,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,,,,,1140,0,0,1140,
17,2017-02-01,2016-2017,,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,20,,,,,151,0,0,151,
17,2017-02-01,2016-2017,,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,,,,,2720,0,0,2720,
18,2017-02-01,2016-2017,,CA RELIABLE MEDICAL SYSTEMS INC,ADULT_BREAKFAST,ADULT_BREAKFAST,28,,,,,6672,0,0,6672,
18,2017-02-01,2016-2017,,CA RELIABLE MEDICAL SYSTEMS INC,ADULT_LUNCH,ADULT_LUNCH,28,,,,,6672,0,0,6672,
18,2017-02-01,2016-2017,,CA RELIABLE MEDICAL SYSTEMS INC,ADULT_SNACK_AM,ADULT_SNACK_AM,28,,,,,6672,0,0,6672,
21,2017-02-01,2016-2017,,CASA DE AMPARO,CHILD_BREAKFAST,CHILD_BREAKFAST,19,,,,,214,11,0,225,
21,2017-02-01,2016-2017,,CASA DE AMPARO,CHILD_LUNCH,CHILD_LUNCH,19,,,,,248,13,0,261,
21,2017-02-01,2016-2017,,CASA DE AMPARO,CHILD_SNACK_PM,CHILD_SNACK_PM,19,,,,,211,11,0,222,
21,2017-02-01,2016-2017,,CASA DE AMPARO,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,19,,,,,164,0,0,164,
21,2017-02-01,2016-2017,,CASA DE AMPARO,HS_CHILD_LUNCH,HS_CHILD_LUNCH,19,,,,,172,0,0,172,
21,2017-02-01,2016-2017,,CASA DE AMPARO,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,19,,,,,159,0,0,159,
23,2017-02-01,2016-2017,,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,ADULT_BREAKFAST,20,,,,,1483,0,0,1483,
23,2017-02-01,2016-2017,,CENTRO DE SALUD DE LA,ADULT_LUNCH,ADULT_LUNCH,20,,,,,2101,0,0,2101,
23,2017-02-01,2016-2017,,CENTRO DE SALUD DE LA,ADULT_SNACK_PM,ADULT_SNACK_PM,20,,,,,867,0,0,867,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,CHILD_BREAKFAST,CHILD_BREAKFAST,19,,,,,607,172,23,802,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,CHILD_LUNCH,CHILD_LUNCH,19,,,,,705,200,26,931,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,CHILD_SNACK_PM,CHILD_SNACK_PM,19,,,,,675,191,25,891,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,23,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,27,,,,,52317,0,0,52317,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,479,2168,2647,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,23,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,27,,,,,67390,0,0,67390,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,,,,,,0,936,4122,5058,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,23,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,27,,,,,33729,0,0,33729,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,255,1840,2095,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,23,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,27,,,,,10793,0,0,10793,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,4,1,5,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,23,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,27,,,,,60701,0,0,60701,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,964,2662,3626,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,23,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,21,,,,,0,0,0,0,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,27,,,,,76399,0,0,76399,
24,2017-02-01,2016-2017,,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,,,,,,0,1154,2703,3857,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,CHILD_BREAKFAST,CHILD_BREAKFAST,19,,,,,1632,548,616,2796,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,CHILD_LUNCH,CHILD_LUNCH,19,,,,,1953,655,738,3346,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,CHILD_SNACK_PM,CHILD_SNACK_PM,19,,,,,1701,571,643,2915,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,DCH_BREAKFAST,DCH_BREAKFAST,20,,,,,0,0,0,0,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,DCH_BREAKFAST,DCH_BREAKFAST,24,,,,,0,0,0,0,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,DCH_BREAKFAST,DCH_BREAKFAST,24,,,,,89495,0,0,89495,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,191,4937,5128,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,DCH_LUNCH,DCH_LUNCH,20,,,,,0,0,0,0,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,DCH_LUNCH,DCH_LUNCH,24,,,,,0,0,0,0,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,DCH_LUNCH,DCH_LUNCH,24,,,,,105360,0,0,105360,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,DCH_LUNCH,DCH_LUNCH,,,,,,0,180,8671,8851,
25,2017-02-01,2016-2017,,CHILD DEVELOPMENT ASSOC INC,DCH_SNACK_AM,DCH_SNACK_AM,20,,,,,0,0,0,0,
