County Name,ClaimDate,ProgramCode,ProgramGroupYear,Name,MealGroupCode,DaysServedQty,,,,,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,avg
SAN DIEGO,Dec 2017,CACF,2018,Boys & Girls Club of Greater San Diego,ATRISK_CHILD_SNACK,16,,,,,14017,0,0,14017,
SAN DIEGO,Feb 2018,CACF,2018,Boys & Girls Club of Greater San Diego,ATRISK_CHILD_SNACK,20,,,,,20913,0,0,20913,
SAN DIEGO,Jan 2018,CACF,2018,Boys & Girls Club of Greater San Diego,ATRISK_CHILD_SNACK,21,,,,,20731,0,0,20731,
SAN DIEGO,Jul 2018,CACF,2018,Boys & Girls Club of Greater San Diego,ATRISK_CHILD_SNACK,7,,,,,979,0,0,979,
SAN DIEGO,Jun 2018,CACF,2018,Boys & Girls Club of Greater San Diego,ATRISK_CHILD_SNACK,21,,,,,7793,0,0,7793,
SAN DIEGO,Mar 2018,CACF,2018,Boys & Girls Club of Greater San Diego,ATRISK_CHILD_SNACK,22,,,,,23080,0,0,23080,
SAN DIEGO,May 2018,CACF,2018,Boys & Girls Club of Greater San Diego,ATRISK_CHILD_SNACK,22,,,,,25163,0,0,25163,
SAN DIEGO,Nov 2017,CACF,2018,Boys & Girls Club of Greater San Diego,ATRISK_CHILD_SNACK,19,,,,,19100,0,0,19100,
SAN DIEGO,Oct 2017,CACF,2018,Boys & Girls Club of Greater San Diego,ATRISK_CHILD_SNACK,22,,,,,27793,0,0,27793,
SAN DIEGO,Apr 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,21,,,,,533,320,61,914,
SAN DIEGO,Aug 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,23,,,,,481,288,55,824,
SAN DIEGO,Dec 2017,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,16,,,,,289,169,36,494,
SAN DIEGO,Feb 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,20,,,,,409,238,51,698,
SAN DIEGO,Jan 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,21,,,,,368,214,46,628,
SAN DIEGO,Jul 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,21,,,,,443,266,50,759,
SAN DIEGO,Jun 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,21,,,,,486,292,55,833,
SAN DIEGO,Mar 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,22,,,,,515,309,59,883,
SAN DIEGO,May 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,22,,,,,560,336,64,960,
SAN DIEGO,Nov 2017,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,19,,,,,345,201,43,589,
SAN DIEGO,Oct 2017,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_BREAKFAST,22,,,,,393,229,50,672,
SAN DIEGO,Apr 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,21,,,,,618,371,71,1060,
SAN DIEGO,Aug 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,23,,,,,548,329,63,940,
SAN DIEGO,Dec 2017,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,16,,,,,331,193,41,565,
SAN DIEGO,Feb 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,20,,,,,457,266,57,780,
SAN DIEGO,Jan 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,21,,,,,419,244,52,715,
SAN DIEGO,Jul 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,21,,,,,503,302,58,863,
SAN DIEGO,Jun 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,21,,,,,545,327,62,934,
SAN DIEGO,Mar 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,22,,,,,596,357,68,1021,
SAN DIEGO,May 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,22,,,,,628,377,72,1077,
SAN DIEGO,Nov 2017,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,19,,,,,389,227,48,664,
SAN DIEGO,Oct 2017,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_LUNCH,22,,,,,440,257,55,752,
SAN DIEGO,Apr 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,21,,,,,580,348,67,995,
SAN DIEGO,Aug 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,23,,,,,468,281,54,803,
SAN DIEGO,Dec 2017,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,16,,,,,310,181,39,530,
SAN DIEGO,Feb 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,20,,,,,430,251,54,735,
SAN DIEGO,Jan 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,21,,,,,397,232,50,679,
SAN DIEGO,Jul 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,21,,,,,435,261,50,746,
SAN DIEGO,Jun 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,21,,,,,485,291,55,831,
SAN DIEGO,Mar 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,22,,,,,566,340,64,970,
SAN DIEGO,May 2018,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,22,,,,,585,351,67,1003,
SAN DIEGO,Nov 2017,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,19,,,,,371,216,46,633,
SAN DIEGO,Oct 2017,CACF,2018,Boys & Girls Club of Greater San Diego,CHILD_SNACK_PM,22,,,,,405,236,50,691,
SAN DIEGO,Apr 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_BREAKFAST,21,,,,,14,5,1,20,
SAN DIEGO,Aug 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_BREAKFAST,23,,,,,205,66,13,284,
SAN DIEGO,Feb 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_BREAKFAST,20,,,,,13,3,1,17,
SAN DIEGO,Jan 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_BREAKFAST,21,,,,,81,21,3,105,
SAN DIEGO,Jul 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_BREAKFAST,21,,,,,469,151,30,650,
SAN DIEGO,Jun 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_BREAKFAST,21,,,,,335,108,22,465,
SAN DIEGO,Mar 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_BREAKFAST,22,,,,,78,25,5,108,
SAN DIEGO,Nov 2017,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_BREAKFAST,19,,,,,47,12,2,61,
SAN DIEGO,Oct 2017,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_BREAKFAST,22,,,,,32,8,2,42,
SAN DIEGO,Apr 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,21,,,,,209,67,14,290,
SAN DIEGO,Aug 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,23,,,,,395,127,26,548,
SAN DIEGO,Dec 2017,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,16,,,,,131,34,5,170,
SAN DIEGO,Feb 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,20,,,,,185,48,7,240,
SAN DIEGO,Jan 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,21,,,,,237,61,9,307,
SAN DIEGO,Jul 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,21,,,,,516,167,33,716,
SAN DIEGO,Jun 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,21,,,,,381,123,24,528,
SAN DIEGO,Mar 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,22,,,,,249,80,17,346,
SAN DIEGO,May 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,22,,,,,205,66,14,285,
SAN DIEGO,Nov 2017,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,19,,,,,188,49,7,244,
SAN DIEGO,Oct 2017,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_LUNCH,22,,,,,211,55,8,274,
SAN DIEGO,Apr 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,21,,,,,501,162,32,695,
SAN DIEGO,Aug 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,23,,,,,459,148,30,637,
SAN DIEGO,Dec 2017,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,16,,,,,379,98,14,491,
SAN DIEGO,Feb 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,20,,,,,497,129,18,644,
SAN DIEGO,Jan 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,21,,,,,506,131,19,656,
SAN DIEGO,Jul 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,21,,,,,469,151,30,650,
SAN DIEGO,Jun 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,21,,,,,399,129,26,554,
SAN DIEGO,Mar 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,22,,,,,484,156,32,672,
SAN DIEGO,May 2018,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,22,,,,,521,168,34,723,
SAN DIEGO,Nov 2017,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,19,,,,,411,107,15,533,
SAN DIEGO,Oct 2017,CACF,2018,Boys & Girls Club of Greater San Diego,OSCH_CHILD_SNACK_PM,22,,,,,488,126,18,632,
SAN DIEGO,Apr 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,21,,,,,766,0,0,766,
SAN DIEGO,Aug 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,10,,,,,260,0,0,260,
SAN DIEGO,Dec 2017,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,19,,,,,1116,0,0,1116,
SAN DIEGO,Feb 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,19,,,,,592,0,0,592,
SAN DIEGO,Jan 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,21,,,,,629,0,0,629,
SAN DIEGO,Jun 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,5,,,,,136,0,0,136,
SAN DIEGO,Mar 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,22,,,,,668,0,0,668,
SAN DIEGO,May 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,22,,,,,645,0,0,645,
SAN DIEGO,Nov 2017,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,19,,,,,681,0,0,681,
SAN DIEGO,Oct 2017,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SNACK,22,,,,,568,0,0,568,
SAN DIEGO,Apr 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,21,,,,,1528,0,0,1528,
SAN DIEGO,Aug 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,10,,,,,530,0,0,530,
SAN DIEGO,Dec 2017,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,19,,,,,1543,0,0,1543,
SAN DIEGO,Feb 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,19,,,,,1262,0,0,1262,
SAN DIEGO,Jan 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,21,,,,,1430,0,0,1430,
SAN DIEGO,Jun 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,5,,,,,267,0,0,267,
SAN DIEGO,Mar 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,22,,,,,1380,0,0,1380,
SAN DIEGO,May 2018,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,22,,,,,1496,0,0,1496,
SAN DIEGO,Nov 2017,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,19,,,,,1290,0,0,1290,
SAN DIEGO,Oct 2017,CACF,2018,"BOYS & GIRLS CLUBS OF OCEANSIDE, CALIFORNIA, INCORPORATED",ATRISK_CHILD_SUPPER,22,,,,,1298,0,0,1298,
SAN DIEGO,Feb 2018,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SNACK,20,,,,,183,0,0,183,
SAN DIEGO,Mar 2018,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SNACK,22,,,,,155,0,0,155,
SAN DIEGO,Nov 2017,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SNACK,20,,,,,172,0,0,172,
SAN DIEGO,Apr 2018,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,21,,,,,3755,0,0,3755,
SAN DIEGO,Aug 2018,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,15,,,,,2631,0,0,2631,
SAN DIEGO,Dec 2017,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,9,,,,,1470,0,0,1470,
SAN DIEGO,Feb 2018,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,20,,,,,2714,0,0,2714,
SAN DIEGO,Jan 2018,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,21,,,,,3382,0,0,3382,
SAN DIEGO,Jun 2018,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,1,,,,,120,0,0,120,
SAN DIEGO,Mar 2018,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,22,,,,,3049,0,0,3049,
SAN DIEGO,May 2018,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,22,,,,,3547,0,0,3547,
SAN DIEGO,Nov 2017,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,20,,,,,3193,0,0,3193,
SAN DIEGO,Oct 2017,CACF,2018,BOYS CLUB OF FALLBROOK,ATRISK_CHILD_SUPPER,22,,,,,3803,0,0,3803,
SAN DIEGO,Apr 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,29,,,,,10630,0,0,10630,
SAN DIEGO,Aug 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,31,,,,,11668,0,0,11668,
SAN DIEGO,Dec 2017,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,31,,,,,9660,0,0,9660,
SAN DIEGO,Feb 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,28,,,,,9779,0,0,9779,
SAN DIEGO,Jan 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,31,,,,,10120,0,0,10120,
SAN DIEGO,Jul 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,31,,,,,11876,0,0,11876,
SAN DIEGO,Jun 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,30,,,,,11221,0,0,11221,
SAN DIEGO,Mar 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,31,,,,,11167,0,0,11167,
SAN DIEGO,May 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,31,,,,,11350,0,0,11350,
SAN DIEGO,Nov 2017,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,30,,,,,9929,0,0,9929,
SAN DIEGO,Oct 2017,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,31,,,,,9922,0,0,9922,
SAN DIEGO,Apr 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,29,,,,,10630,0,0,10630,
SAN DIEGO,Aug 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,31,,,,,11668,0,0,11668,
SAN DIEGO,Dec 2017,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,31,,,,,9660,0,0,9660,
SAN DIEGO,Feb 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,28,,,,,9779,0,0,9779,
SAN DIEGO,Jan 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,31,,,,,10120,0,0,10120,
SAN DIEGO,Jul 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,31,,,,,11876,0,0,11876,
SAN DIEGO,Jun 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,30,,,,,11221,0,0,11221,
SAN DIEGO,Mar 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,31,,,,,11167,0,0,11167,
SAN DIEGO,May 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,31,,,,,11350,0,0,11350,
SAN DIEGO,Nov 2017,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,30,,,,,9929,0,0,9929,
SAN DIEGO,Oct 2017,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,31,,,,,9922,0,0,9922,
SAN DIEGO,Apr 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,29,,,,,10630,0,0,10630,
SAN DIEGO,Aug 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,31,,,,,11668,0,0,11668,
SAN DIEGO,Dec 2017,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,31,,,,,9660,0,0,9660,
SAN DIEGO,Feb 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,28,,,,,9779,0,0,9779,
SAN DIEGO,Jan 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,31,,,,,10120,0,0,10120,
SAN DIEGO,Jul 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,31,,,,,11876,0,0,11876,
SAN DIEGO,Jun 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,30,,,,,11221,0,0,11221,
SAN DIEGO,Mar 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,31,,,,,11167,0,0,11167,
SAN DIEGO,May 2018,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,31,,,,,11350,0,0,11350,
SAN DIEGO,Nov 2017,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,30,,,,,9929,0,0,9929,
SAN DIEGO,Oct 2017,CACF,2018,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,31,,,,,9922,0,0,9922,
SAN DIEGO,Apr 2018,CACF,2018,CASA DE AMPARO,CHILD_BREAKFAST,21,,,,,98,0,6,104,
SAN DIEGO,Dec 2017,CACF,2018,CASA DE AMPARO,CHILD_BREAKFAST,15,,,,,114,0,8,122,
SAN DIEGO,Feb 2018,CACF,2018,CASA DE AMPARO,CHILD_BREAKFAST,19,,,,,135,0,9,144,
SAN DIEGO,Jan 2018,CACF,2018,CASA DE AMPARO,CHILD_BREAKFAST,21,,,,,168,0,11,179,
SAN DIEGO,Jun 2018,CACF,2018,CASA DE AMPARO,CHILD_BREAKFAST,21,,,,,79,0,5,84,
SAN DIEGO,Mar 2018,CACF,2018,CASA DE AMPARO,CHILD_BREAKFAST,22,,,,,140,0,9,149,
SAN DIEGO,May 2018,CACF,2018,CASA DE AMPARO,CHILD_BREAKFAST,22,,,,,85,0,6,91,
SAN DIEGO,Nov 2017,CACF,2018,CASA DE AMPARO,CHILD_BREAKFAST,20,,,,,194,0,13,207,
SAN DIEGO,Oct 2017,CACF,2018,CASA DE AMPARO,CHILD_BREAKFAST,22,,,,,210,0,14,224,
SAN DIEGO,Apr 2018,CACF,2018,CASA DE AMPARO,CHILD_LUNCH,21,,,,,210,0,14,224,
SAN DIEGO,Dec 2017,CACF,2018,CASA DE AMPARO,CHILD_LUNCH,15,,,,,138,0,9,147,
SAN DIEGO,Feb 2018,CACF,2018,CASA DE AMPARO,CHILD_LUNCH,19,,,,,203,0,14,217,
SAN DIEGO,Jan 2018,CACF,2018,CASA DE AMPARO,CHILD_LUNCH,21,,,,,234,0,16,250,
SAN DIEGO,Jun 2018,CACF,2018,CASA DE AMPARO,CHILD_LUNCH,21,,,,,132,0,9,141,
SAN DIEGO,Mar 2018,CACF,2018,CASA DE AMPARO,CHILD_LUNCH,22,,,,,233,0,15,248,
SAN DIEGO,May 2018,CACF,2018,CASA DE AMPARO,CHILD_LUNCH,22,,,,,190,0,13,203,
SAN DIEGO,Nov 2017,CACF,2018,CASA DE AMPARO,CHILD_LUNCH,20,,,,,227,0,15,242,
SAN DIEGO,Oct 2017,CACF,2018,CASA DE AMPARO,CHILD_LUNCH,22,,,,,281,0,19,300,
SAN DIEGO,Apr 2018,CACF,2018,CASA DE AMPARO,CHILD_SNACK_PM,21,,,,,135,0,9,144,
SAN DIEGO,Dec 2017,CACF,2018,CASA DE AMPARO,CHILD_SNACK_PM,15,,,,,98,0,7,105,
SAN DIEGO,Feb 2018,CACF,2018,CASA DE AMPARO,CHILD_SNACK_PM,19,,,,,158,0,11,169,
SAN DIEGO,Jan 2018,CACF,2018,CASA DE AMPARO,CHILD_SNACK_PM,21,,,,,174,0,12,186,
SAN DIEGO,Jun 2018,CACF,2018,CASA DE AMPARO,CHILD_SNACK_PM,21,,,,,72,0,5,77,
SAN DIEGO,Mar 2018,CACF,2018,CASA DE AMPARO,CHILD_SNACK_PM,22,,,,,167,0,11,178,
SAN DIEGO,May 2018,CACF,2018,CASA DE AMPARO,CHILD_SNACK_PM,22,,,,,119,0,8,127,
SAN DIEGO,Nov 2017,CACF,2018,CASA DE AMPARO,CHILD_SNACK_PM,20,,,,,141,0,9,150,
SAN DIEGO,Oct 2017,CACF,2018,CASA DE AMPARO,CHILD_SNACK_PM,22,,,,,187,0,12,199,
SAN DIEGO,Apr 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_BREAKFAST,21,,,,,277,0,0,277,
SAN DIEGO,Dec 2017,CACF,2018,CASA DE AMPARO,HS_CHILD_BREAKFAST,15,,,,,128,0,0,128,
SAN DIEGO,Feb 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_BREAKFAST,19,,,,,199,0,0,199,
SAN DIEGO,Jan 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_BREAKFAST,21,,,,,176,0,0,176,
SAN DIEGO,Jun 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_BREAKFAST,21,,,,,207,0,0,207,
SAN DIEGO,Mar 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_BREAKFAST,22,,,,,240,0,0,240,
SAN DIEGO,May 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_BREAKFAST,22,,,,,258,0,0,258,
SAN DIEGO,Nov 2017,CACF,2018,CASA DE AMPARO,HS_CHILD_BREAKFAST,20,,,,,164,0,0,164,
SAN DIEGO,Oct 2017,CACF,2018,CASA DE AMPARO,HS_CHILD_BREAKFAST,22,,,,,181,0,0,181,
SAN DIEGO,Apr 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_LUNCH,21,,,,,302,0,0,302,
SAN DIEGO,Dec 2017,CACF,2018,CASA DE AMPARO,HS_CHILD_LUNCH,15,,,,,150,0,0,150,
SAN DIEGO,Feb 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_LUNCH,19,,,,,230,0,0,230,
SAN DIEGO,Jan 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_LUNCH,21,,,,,235,0,0,235,
SAN DIEGO,Jun 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_LUNCH,21,,,,,241,0,0,241,
SAN DIEGO,Mar 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_LUNCH,22,,,,,272,0,0,272,
SAN DIEGO,May 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_LUNCH,22,,,,,296,0,0,296,
SAN DIEGO,Nov 2017,CACF,2018,CASA DE AMPARO,HS_CHILD_LUNCH,20,,,,,242,0,0,242,
SAN DIEGO,Oct 2017,CACF,2018,CASA DE AMPARO,HS_CHILD_LUNCH,22,,,,,253,0,0,253,
SAN DIEGO,Apr 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_SNACK_PM,21,,,,,257,0,0,257,
SAN DIEGO,Dec 2017,CACF,2018,CASA DE AMPARO,HS_CHILD_SNACK_PM,15,,,,,114,0,0,114,
SAN DIEGO,Feb 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_SNACK_PM,19,,,,,191,0,0,191,
SAN DIEGO,Jan 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_SNACK_PM,21,,,,,193,0,0,193,
SAN DIEGO,Jun 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_SNACK_PM,21,,,,,191,0,0,191,
SAN DIEGO,Mar 2018,CACF,2018,CASA DE AMPARO,HS_CHILD_SNACK_PM,22,,,,,207,0,0,207,
