"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2016-2017",37,68221,101360,"SAN DIEGO","NATIONAL ELEMENTARY","INTEGRITY CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",NA,553,"DIRECTLY FUNDED",TRUE,"K","8",337,233,69.1,305,90.5,337,233,69.1,305,90.5,TRUE,"Elementary School"
"2016-2017",37,68221,132621,"SAN DIEGO","NATIONAL ELEMENTARY","BEACON CLASSICAL ACADEMY NATIONAL CITY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",NA,1749,"DIRECTLY FUNDED",TRUE,"K","8",179,94,52.5,101,56.4,176,93,52.8,100,56.8,TRUE,"Elementary School"
"2016-2017",37,68221,6038731,"SAN DIEGO","NATIONAL ELEMENTARY","CENTRAL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",623,443,71.1,516,82.8,607,433,71.3,504,83,TRUE,"Elementary School"
"2016-2017",37,68221,6038749,"SAN DIEGO","NATIONAL ELEMENTARY","EL TOYON ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",502,392,78.1,436,86.9,495,385,77.8,429,86.7,TRUE,"Elementary School"
"2016-2017",37,68221,6038756,"SAN DIEGO","NATIONAL ELEMENTARY","JOHN A. OTIS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",456,320,70.2,374,82,447,312,69.8,366,81.9,TRUE,"Elementary School"
"2016-2017",37,68221,6038764,"SAN DIEGO","NATIONAL ELEMENTARY","IRA HARBISON","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",552,280,50.7,361,65.4,538,271,50.4,350,65.1,TRUE,"Elementary School"
"2016-2017",37,68221,6038772,"SAN DIEGO","NATIONAL ELEMENTARY","KIMBALL","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",396,175,44.2,177,44.7,396,175,44.2,177,44.7,TRUE,"Elementary School"
"2016-2017",37,68221,6038780,"SAN DIEGO","NATIONAL ELEMENTARY","LAS PALMAS","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",661,423,64,545,82.5,650,418,64.3,536,82.5,TRUE,"Elementary School"
"2016-2017",37,68221,6038798,"SAN DIEGO","NATIONAL ELEMENTARY","LINCOLN ACRES","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"P","6",567,386,68.1,463,81.7,565,385,68.1,462,81.8,TRUE,"Elementary School"
"2016-2017",37,68221,6038806,"SAN DIEGO","NATIONAL ELEMENTARY","OLIVEWOOD","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",627,447,71.3,540,86.1,609,437,71.8,527,86.5,TRUE,"Elementary School"
"2016-2017",37,68221,6038814,"SAN DIEGO","NATIONAL ELEMENTARY","PALMER WAY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",574,360,62.7,430,74.9,561,354,63.1,423,75.4,TRUE,"Elementary School"
"2016-2017",37,68221,6108559,"SAN DIEGO","NATIONAL ELEMENTARY","RANCHO DE LA NACION","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",449,339,75.5,386,86,442,335,75.8,381,86.2,TRUE,"Elementary School"
"2016-2017",37,68296,1,"SAN DIEGO","POWAY UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",71,1,1.4,1,1.4,55,1,1.8,1,1.8,TRUE,NA
"2016-2017",37,68296,102822,"SAN DIEGO","POWAY UNIFIED","STONE RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",901,36,4,55,6.1,888,36,4.1,55,6.2,TRUE,"Elementary School"
"2016-2017",37,68296,108332,"SAN DIEGO","POWAY UNIFIED","OAK VALLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1379,67,4.9,86,6.2,1379,67,4.9,86,6.2,TRUE,"Middle School"
"2016-2017",37,68296,111187,"SAN DIEGO","POWAY UNIFIED","MONTEREY RIDGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",1014,49,4.8,62,6.1,991,48,4.8,61,6.2,TRUE,"Elementary School"
"2016-2017",37,68296,116475,"SAN DIEGO","POWAY UNIFIED","DEL SUR ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",838,51,6.1,58,6.9,815,51,6.3,58,7.1,TRUE,"Elementary School"
"2016-2017",37,68296,116764,"SAN DIEGO","POWAY UNIFIED","WILLOW GROVE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",756,55,7.3,76,10.1,742,55,7.4,75,10.1,TRUE,"Elementary School"
"2016-2017",37,68296,118935,"SAN DIEGO","POWAY UNIFIED","DEL NORTE HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",2081,131,6.3,160,7.7,2058,128,6.2,156,7.6,TRUE,"High School"
"2016-2017",37,68296,129056,"SAN DIEGO","POWAY UNIFIED","DESIGN 39 CAMPUS","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","8",1144,87,7.6,113,9.9,1126,86,7.6,111,9.9,TRUE,"Elementary School"
"2016-2017",37,68296,3730074,"SAN DIEGO","POWAY UNIFIED","MT. CARMEL HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",1941,268,13.8,366,18.9,1892,263,13.9,360,19,TRUE,"High School"
"2016-2017",37,68296,3730819,"SAN DIEGO","POWAY UNIFIED","RANCHO BERNARDO HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",2317,200,8.6,277,12,2265,198,8.7,274,12.1,TRUE,"High School"
"2016-2017",37,68296,3731528,"SAN DIEGO","POWAY UNIFIED","WESTVIEW HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",2352,168,7.1,235,10,2308,164,7.1,227,9.8,TRUE,"High School"
"2016-2017",37,68296,3735842,"SAN DIEGO","POWAY UNIFIED","ABRAXAS CONTINUATION HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",NA,NA,"",FALSE,"9","12",234,77,32.9,83,35.5,100,42,42,43,43,TRUE,"Other"
"2016-2017",37,68296,3735867,"SAN DIEGO","POWAY UNIFIED","POWAY HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",2228,325,14.6,392,17.6,2157,315,14.6,382,17.7,TRUE,"High School"
"2016-2017",37,68296,6038970,"SAN DIEGO","POWAY UNIFIED","GARDEN ROAD ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",463,56,12.1,81,17.5,452,55,12.2,80,17.7,TRUE,"Elementary School"
"2016-2017",37,68296,6038988,"SAN DIEGO","POWAY UNIFIED","MEADOWBROOK MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1357,248,18.3,315,23.2,1357,248,18.3,315,23.2,TRUE,"Middle School"
"2016-2017",37,68296,6038996,"SAN DIEGO","POWAY UNIFIED","MIDLAND ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",629,189,30,228,36.2,615,184,29.9,223,36.3,TRUE,"Elementary School"
"2016-2017",37,68296,6039002,"SAN DIEGO","POWAY UNIFIED","POMERADO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",379,110,29,152,40.1,374,108,28.9,149,39.8,TRUE,"Elementary School"
"2016-2017",37,68296,6039010,"SAN DIEGO","POWAY UNIFIED","VALLEY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",723,281,38.9,346,47.9,712,278,39,341,47.9,TRUE,"Elementary School"
"2016-2017",37,68296,6070841,"SAN DIEGO","POWAY UNIFIED","LOS PENASQUITOS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",548,171,31.2,212,38.7,539,170,31.5,211,39.1,TRUE,"Elementary School"
"2016-2017",37,68296,6070858,"SAN DIEGO","POWAY UNIFIED","WESTWOOD ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",791,73,9.2,99,12.5,778,73,9.4,99,12.7,TRUE,"Elementary School"
"2016-2017",37,68296,6070866,"SAN DIEGO","POWAY UNIFIED","TWIN PEAKS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1170,186,15.9,230,19.7,1169,185,15.8,229,19.6,TRUE,"Middle School"
"2016-2017",37,68296,6085088,"SAN DIEGO","POWAY UNIFIED","PAINTED ROCK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",684,32,4.7,41,6,663,32,4.8,41,6.2,TRUE,"Elementary School"
"2016-2017",37,68296,6093223,"SAN DIEGO","POWAY UNIFIED","BLACK MOUNTAIN MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1283,175,13.6,252,19.6,1283,175,13.6,252,19.6,TRUE,"Middle School"
"2016-2017",37,68296,6093231,"SAN DIEGO","POWAY UNIFIED","SUNSET HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",471,44,9.3,60,12.7,461,42,9.1,58,12.6,TRUE,"Elementary School"
"2016-2017",37,68296,6095053,"SAN DIEGO","POWAY UNIFIED","TIERRA BONITA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",477,47,9.9,60,12.6,473,46,9.7,59,12.5,TRUE,"Elementary School"
"2016-2017",37,68296,6097208,"SAN DIEGO","POWAY UNIFIED","ROLLING HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",432,40,9.3,60,13.9,421,40,9.5,59,14,TRUE,"Elementary School"
"2016-2017",37,68296,6097216,"SAN DIEGO","POWAY UNIFIED","CHAPARRAL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",801,57,7.1,76,9.5,788,56,7.1,74,9.4,TRUE,"Elementary School"
"2016-2017",37,68296,6099444,"SAN DIEGO","POWAY UNIFIED","SUNDANCE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",479,46,9.6,68,14.2,473,46,9.7,68,14.4,TRUE,"Elementary School"
"2016-2017",37,68296,6106520,"SAN DIEGO","POWAY UNIFIED","CANYON VIEW ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",511,49,9.6,70,13.7,503,48,9.5,68,13.5,TRUE,"Elementary School"
"2016-2017",37,68296,6107460,"SAN DIEGO","POWAY UNIFIED","BERNARDO HEIGHTS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1494,154,10.3,192,12.9,1494,154,10.3,192,12.9,TRUE,"Middle School"
"2016-2017",37,68296,6109300,"SAN DIEGO","POWAY UNIFIED","DEER CANYON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",511,26,5.1,35,6.8,504,26,5.2,35,6.9,TRUE,"Elementary School"
"2016-2017",37,68296,6109318,"SAN DIEGO","POWAY UNIFIED","MORNING CREEK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",795,90,11.3,114,14.3,779,88,11.3,112,14.4,TRUE,"Elementary School"
"2016-2017",37,68296,6109326,"SAN DIEGO","POWAY UNIFIED","TURTLEBACK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",591,48,8.1,77,13,578,48,8.3,76,13.1,TRUE,"Elementary School"
"2016-2017",37,68296,6110878,"SAN DIEGO","POWAY UNIFIED","ADOBE BLUFFS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",345,23,6.7,29,8.4,338,21,6.2,27,8,TRUE,"Elementary School"
"2016-2017",37,68296,6110886,"SAN DIEGO","POWAY UNIFIED","HIGHLAND RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",711,61,8.6,81,11.4,695,58,8.3,78,11.2,TRUE,"Elementary School"
"2016-2017",37,68296,6111306,"SAN DIEGO","POWAY UNIFIED","MESA VERDE MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1258,101,8,140,11.1,1258,101,8,140,11.1,TRUE,"Middle School"
"2016-2017",37,68296,6111314,"SAN DIEGO","POWAY UNIFIED","PARK VILLAGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",629,24,3.8,31,4.9,618,23,3.7,30,4.9,TRUE,"Elementary School"
"2016-2017",37,68296,6114854,"SAN DIEGO","POWAY UNIFIED","SHOAL CREEK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",589,36,6.1,56,9.5,579,35,6,55,9.5,TRUE,"Elementary School"
"2016-2017",37,68296,6117469,"SAN DIEGO","POWAY UNIFIED","CREEKSIDE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",579,36,6.2,42,7.3,565,35,6.2,41,7.3,TRUE,"Elementary School"
"2016-2017",37,68304,1,"SAN DIEGO","RAMONA CITY UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",12,1,8.3,1,8.3,11,1,9.1,1,9.1,TRUE,NA
"2016-2017",37,68304,102178,"SAN DIEGO","RAMONA CITY UNIFIED","FUTURE BOUND INDEPENDENT STUDY SECONDARY","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",NA,NA,"",FALSE,"7","12",35,7,20,7,20,28,5,17.9,5,17.9,TRUE,"Other"
"2016-2017",37,68304,131250,"SAN DIEGO","RAMONA CITY UNIFIED","MOUNTAIN VALLEY ACADEMY","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",NA,NA,"",FALSE,"K","12",214,26,12.1,30,14,213,26,12.2,30,14.1,TRUE,"Other"
"2016-2017",37,68304,131268,"SAN DIEGO","RAMONA CITY UNIFIED","RAMONA COMMUNITY MONTESSORI","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",NA,NA,"",FALSE,"K","6",243,47,19.3,63,25.9,239,47,19.7,63,26.4,TRUE,"Other"
"2016-2017",37,68304,3735958,"SAN DIEGO","RAMONA CITY UNIFIED","MONTECITO HIGH (CONTINUATION)","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",NA,NA,"",FALSE,"9","12",131,51,38.9,55,42,115,46,40,50,43.5,TRUE,"Other"
"2016-2017",37,68304,3735974,"SAN DIEGO","RAMONA CITY UNIFIED","RAMONA HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",1574,408,25.9,522,33.2,1502,391,26,502,33.4,TRUE,"High School"
"2016-2017",37,68304,6039028,"SAN DIEGO","RAMONA CITY UNIFIED","HANSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","6",545,258,47.3,337,61.8,538,255,47.4,332,61.7,TRUE,"Elementary School"
"2016-2017",37,68304,6039036,"SAN DIEGO","RAMONA CITY UNIFIED","RAMONA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","6",473,280,59.2,371,78.4,461,270,58.6,360,78.1,TRUE,"Elementary School"
"2016-2017",37,68304,6105555,"SAN DIEGO","RAMONA CITY UNIFIED","JAMES DUKES ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","6",540,86,15.9,101,18.7,535,86,16.1,100,18.7,TRUE,"Elementary School"
"2016-2017",37,68304,6105563,"SAN DIEGO","RAMONA CITY UNIFIED","OLIVE PEIRCE MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"7","8",798,236,29.6,307,38.5,798,236,29.6,307,38.5,TRUE,"Middle School"
"2016-2017",37,68304,6107999,"SAN DIEGO","RAMONA CITY UNIFIED","MT. WOODSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","6",473,212,44.8,238,50.3,463,208,44.9,232,50.1,TRUE,"Elementary School"
"2016-2017",37,68304,6110720,"SAN DIEGO","RAMONA CITY UNIFIED","BARNETT ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","6",508,110,21.7,147,28.9,503,109,21.7,146,29,TRUE,"Elementary School"
"2016-2017",37,68312,6039051,"SAN DIEGO","RANCHO SANTA FE ELEMENTARY","R. ROGER ROWE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"P","5",407,5,1.2,5,1.2,407,5,1.2,5,1.2,TRUE,"Elementary School"
"2016-2017",37,68312,6070908,"SAN DIEGO","RANCHO SANTA FE ELEMENTARY","R. ROGER ROWE MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",234,3,1.3,3,1.3,234,3,1.3,3,1.3,TRUE,"Middle School"
"2016-2017",37,68338,1,"SAN DIEGO","SAN DIEGO UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",360,113,31.4,138,38.3,281,81,28.8,99,35.2,TRUE,NA
"2016-2017",37,68338,101204,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,546,"DIRECTLY FUNDED",TRUE,"6","8",310,92,29.7,123,39.7,310,92,29.7,123,39.7,TRUE,"Middle School"
"2016-2017",37,68338,101345,"SAN DIEGO","SAN DIEGO UNIFIED","KIPP ADELANTE PREPARATORY ACADEMY","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,550,"DIRECTLY FUNDED",FALSE,"5","8",305,263,86.2,291,95.4,305,263,86.2,291,95.4,TRUE,"Middle School"
"2016-2017",37,68338,106732,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH HIGH INTERNATIONAL","Unified School District","High Schools (Public)","TRADITIONAL","",NA,623,"DIRECTLY FUNDED",TRUE,"9","12",407,134,32.9,183,45,396,130,32.8,179,45.2,TRUE,"High School"
"2016-2017",37,68338,106799,"SAN DIEGO","SAN DIEGO UNIFIED","LEARNING CHOICE ACADEMY","Unified School District","K-12 Schools (Public)","TRADITIONAL","",NA,659,"DIRECTLY FUNDED",TRUE,"K","12",950,347,36.5,506,53.3,923,339,36.7,496,53.7,TRUE,"Elementary School"
"2016-2017",37,68338,107029,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO INTERNATIONAL STUDIES","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",1024,419,40.9,531,51.9,1017,415,40.8,527,51.8,TRUE,"High School"
"2016-2017",37,68338,107052,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO BUSINESS/LEADERSHIP","Unified School District","High Schools (Public)","TRADITIONAL","CEP",NA,NA,"",FALSE,"9","12",614,450,73.3,474,77.2,592,434,73.3,458,77.4,TRUE,"High School"
"2016-2017",37,68338,107078,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY DIGITAL MEDIA & DESIGN","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",384,240,62.5,287,74.7,379,236,62.3,282,74.4,TRUE,"High School"
"2016-2017",37,68338,107086,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY SCT","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",369,206,55.8,256,69.4,362,201,55.5,251,69.3,TRUE,"High School"
"2016-2017",37,68338,107094,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY COLLEGE CONNECTIONS","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",385,237,61.6,283,73.5,375,231,61.6,276,73.6,TRUE,"High School"
"2016-2017",37,68338,107102,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY ENG, INNOV & DESIGN","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",324,199,61.4,242,74.7,312,192,61.5,233,74.7,TRUE,"High School"
"2016-2017",37,68338,107177,"SAN DIEGO","SAN DIEGO UNIFIED","CRAWFORD HIGH","Unified School District","High Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"9","12",1098,917,83.5,999,91,1027,857,83.4,931,90.7,TRUE,"High School"
"2016-2017",37,68338,107219,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO SCIENCE AND TECHNOLOGY","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",753,599,79.5,685,91,738,587,79.5,671,90.9,TRUE,"High School"
"2016-2017",37,68338,107482,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO METRO CAREER AND TECH","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",NA,NA,"",FALSE,"9","12",126,45,35.7,55,43.7,120,42,35,52,43.3,TRUE,"Other"
"2016-2017",37,68338,107573,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH MIDDLE MEDIA ARTS","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,660,"DIRECTLY FUNDED",TRUE,"6","8",312,108,34.6,152,48.7,312,108,34.6,152,48.7,TRUE,"Middle School"
"2016-2017",37,68338,108266,"SAN DIEGO","SAN DIEGO UNIFIED","GOLDEN HILL K-8","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,"",FALSE,"K","8",386,301,78,337,87.3,384,299,77.9,335,87.2,TRUE,"Elementary School"
"2016-2017",37,68338,108274,"SAN DIEGO","SAN DIEGO UNIFIED","PORTER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",984,857,87.1,925,94,968,842,87,909,93.9,TRUE,"Elementary School"
"2016-2017",37,68338,108282,"SAN DIEGO","SAN DIEGO UNIFIED","CHEROKEE POINT ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",388,337,86.9,374,96.4,380,330,86.8,367,96.6,TRUE,"Elementary School"
"2016-2017",37,68338,108290,"SAN DIEGO","SAN DIEGO UNIFIED","IBARRA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,"",FALSE,"K","5",505,468,92.7,498,98.6,498,461,92.6,491,98.6,TRUE,"Elementary School"
"2016-2017",37,68338,108548,"SAN DIEGO","SAN DIEGO UNIFIED","IFTIN CHARTER","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,680,"DIRECTLY FUNDED",TRUE,"K","8",423,378,89.4,378,89.4,406,365,89.9,365,89.9,TRUE,"Elementary School"
"2016-2017",37,68338,108787,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH HIGH MEDIA ARTS","Unified School District","High Schools (Public)","TRADITIONAL","",NA,622,"DIRECTLY FUNDED",TRUE,"9","12",400,140,35,180,45,387,138,35.7,178,46,TRUE,"High School"
"2016-2017",37,68338,109033,"SAN DIEGO","SAN DIEGO UNIFIED","KING-CHAVEZ ARTS ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,704,"DIRECTLY FUNDED",TRUE,"3","5",191,172,90.1,191,100,191,172,90.1,191,100,TRUE,"Elementary School"
"2016-2017",37,68338,109041,"SAN DIEGO","SAN DIEGO UNIFIED","KING-CHAVEZ ATHLETICS ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,706,"DIRECTLY FUNDED",TRUE,"3","5",190,169,88.9,183,96.3,190,169,88.9,183,96.3,TRUE,"Elementary School"
"2016-2017",37,68338,109157,"SAN DIEGO","SAN DIEGO UNIFIED","MAGNOLIA SCIENCE ACADEMY SAN DIEGO","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,698,"DIRECTLY FUNDED",TRUE,"6","8",427,77,18,101,23.7,427,77,18,101,23.7,TRUE,"Middle School"
