"ï..ClaimDate","academicyear","ProgramCode","ProgramGroupYear","County.Name","Name","siteid","SiteName","MealTypeCode","DaysServedQty","MlsServedFree","MlsServedRedc","MlsServedPaid","MlsServedTotal","report_date"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"East County Community School","NSLP_LUNCH",16,451,0,0,451,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"East County Community School","NSLP_BREAKFAST_SEVERENEED",16,225,0,0,225,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Escondido Community Blended","NSLP_LUNCH",16,247,0,0,247,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Escondido Community Blended","NSLP_BREAKFAST",16,72,0,0,72,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Innovations Academy of Empowerment","NSLP_LUNCH",15,457,0,0,457,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Innovations Academy of Empowerment","NSLP_BREAKFAST_SEVERENEED",15,257,0,0,257,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"La Mesa Community School","NSLP_LUNCH",16,372,0,0,372,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"La Mesa Community School","NSLP_BREAKFAST_SEVERENEED",16,280,0,0,280,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Lindsay Community","NSLP_LUNCH",16,353,0,0,353,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Lindsay Community","NSLP_BREAKFAST",16,202,0,0,202,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Reflections Central School","NSLP_LUNCH",16,309,0,0,309,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Reflections Central School","NSLP_BREAKFAST_SEVERENEED",16,287,0,0,287,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Second Chance Independent Study","NSLP_LUNCH",16,582,0,0,582,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Second Chance Independent Study","NSLP_BREAKFAST_SEVERENEED",16,212,0,0,212,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"South Bay County Blended Comm School","NSLP_LUNCH",16,499,0,0,499,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"South Bay County Blended Comm School","NSLP_BREAKFAST_SEVERENEED",16,155,0,0,155,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Southland Blended Comm School","NSLP_LUNCH",16,191,0,0,191,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Southland Blended Comm School","NSLP_BREAKFAST_SEVERENEED",16,89,0,0,89,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Victoria Blended Community School","NSLP_LUNCH",16,200,0,0,200,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Victoria Blended Community School","NSLP_BREAKFAST_SEVERENEED",16,89,0,0,89,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Youth Day Center","NSLP_LUNCH",16,172,0,0,172,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Youth Day Center","NSLP_BREAKFAST_SEVERENEED",16,169,0,0,169,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ADAMS ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",11,2090,0,0,2090,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ADAMS ELEMENTARY","NSLP_LUNCH",11,5281,0,246,5527,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ADAMS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,6488,0,302,6790,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ALBA-ANNEX","NSLP_LUNCH",11,353,0,17,370,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ALBA-ANNEX","NSLP_BREAKFAST_SEVERENEED",11,167,0,8,175,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ALCOTT ELEMENTARY","NSLP_LUNCH",11,796,317,417,1530,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ALCOTT ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,429,180,79,688,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"America's Finest Charter","NSLP_SNACK_AREAELIGIBLE",10,1655,0,0,1655,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"America's Finest Charter","NSLP_LUNCH",10,3499,0,405,3904,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"America's Finest Charter","NSLP_BREAKFAST_SEVERENEED",10,3465,0,401,3866,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ANGIER ELEMENTARY","NSLP_LUNCH",11,1435,954,881,3270,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ANGIER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,402,250,296,948,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Aseltine School","NSLP_LUNCH",11,170,1,7,178,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Aseltine School","NSLP_BREAKFAST_SEVERENEED",11,156,3,6,165,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Audubon K-8","NSLP_LUNCH",11,4387,0,204,4591,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Audubon K-8","NSLP_BREAKFAST_SEVERENEED",11,5076,0,236,5312,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BAKER ELEMENTARY","NSLP_LUNCH",11,4474,0,208,4682,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BAKER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,4655,0,217,4872,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BALBOA ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",2,50,0,0,50,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BALBOA ELEMENTARY","NSLP_LUNCH",11,5440,0,255,5695,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BALBOA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",13,6144,0,288,6432,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Bandini Elementary","NSLP_LUNCH",11,3107,0,145,3252,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Bandini Elementary","NSLP_BREAKFAST_SEVERENEED",11,2524,0,118,2642,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BARNARD ELEMENTARY","NSLP_LUNCH",11,703,251,1397,2351,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BARNARD ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,245,84,320,649,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BAY PARK ELEMENTARY","NSLP_LUNCH",11,436,205,771,1412,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BAY PARK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,139,64,219,422,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BAY POINT PRE K","NSLP_LUNCH",11,83,97,556,736,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Bayview CDC","NSLP_LUNCH",11,241,0,11,252,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Bayview CDC","NSLP_BREAKFAST_SEVERENEED",11,100,0,5,105,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Bell Middle","NSLP_LUNCH",11,2100,565,701,3366,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Bell Middle","NSLP_BREAKFAST_SEVERENEED",12,3488,1023,1078,5589,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Benchley/Weinberger Elementary","NSLP_LUNCH",11,562,163,1530,2255,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Benchley/Weinberger Elementary","NSLP_BREAKFAST",11,129,32,32,193,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Bethune K-8","NSLP_LUNCH",11,1854,563,578,2995,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Bethune K-8","NSLP_BREAKFAST_SEVERENEED",12,454,124,171,749,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BIRD ROCK ELEMENTARY","NSLP_LUNCH",11,124,33,771,928,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BIRD ROCK ELEMENTARY","NSLP_BREAKFAST",11,33,9,98,140,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BIRNEY ELEMENTARY","NSLP_LUNCH",11,3555,0,167,3722,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BIRNEY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",12,1285,0,60,1345,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BOONE ELEMENTARY","NSLP_LUNCH",11,3563,0,166,3729,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BOONE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,4589,0,214,4803,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Brooklyn CDC","NSLP_LUNCH",11,367,0,17,384,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Brooklyn CDC","NSLP_BREAKFAST_SEVERENEED",11,292,0,14,306,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BURBANK ELEMENTARY","NSLP_LUNCH",11,4423,0,206,4629,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"BURBANK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",12,4643,0,216,4859,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CABRILLO ELEMENTARY","NSLP_LUNCH",11,603,341,328,1272,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CABRILLO ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,220,192,144,556,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CADMAN ELEMENTARY","NSLP_LUNCH",11,1324,0,62,1386,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CADMAN ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,1921,0,90,2011,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CARSON ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",11,198,0,0,198,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CARSON ELEMENTARY","NSLP_LUNCH",11,4316,0,201,4517,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CARSON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,4294,0,200,4494,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CARVER ELEMENTARY","NSLP_LUNCH",11,2234,0,104,2338,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CARVER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,2548,0,119,2667,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CENTRAL ELEMENTARY","NSLP_LUNCH",11,6718,0,315,7033,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CENTRAL ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,7250,0,340,7590,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Challenger Middle","NSLP_LUNCH",11,1577,653,1343,3573,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Challenger Middle","NSLP_BREAKFAST_SEVERENEED",11,235,67,94,396,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CHAVEZ ELEMENTARY","NSLP_LUNCH",11,5328,0,248,5576,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CHAVEZ ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",12,5444,0,254,5698,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CHEROKEE POINT ELEMENTARY","NSLP_LUNCH",11,4536,0,213,4749,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CHEROKEE POINT ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,4644,0,218,4862,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CHESTERTON ELEMENTARY","NSLP_LUNCH",11,1362,891,888,3141,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CHESTERTON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,305,162,104,571,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Children's Workshop","NSLP_LUNCH",11,66,0,0,66,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CHOLLAS/MEAD ELEMENTARY","NSLP_LUNCH",11,6289,0,293,6582,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CHOLLAS/MEAD ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,6771,0,315,7086,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Clairemont High","NSLP_LUNCH",11,1917,495,450,2862,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Clairemont High","NSLP_BREAKFAST_SEVERENEED",13,557,137,61,755,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Clark Middle","NSLP_LUNCH",11,5787,0,271,6058,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Clark Middle","NSLP_BREAKFAST_SEVERENEED",11,860,0,40,900,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CLAY ELEMENTARY","NSLP_LUNCH",11,2994,0,140,3134,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CLAY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,3444,0,162,3606,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Col. Salomon CDC","NSLP_LUNCH",11,696,0,33,729,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Col. Salomon CDC","NSLP_BREAKFAST_SEVERENEED",11,410,0,19,429,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Cook Education Center","NSLP_LUNCH",11,65,29,21,115,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Correia Middle","NSLP_LUNCH",11,766,250,330,1346,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Correia Middle","NSLP_BREAKFAST_SEVERENEED",11,244,86,36,366,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Crawford High","NSLP_LUNCH",11,6091,0,286,6377,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Crawford High","NSLP_BREAKFAST_SEVERENEED",13,8031,0,377,8408,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Creative Performing and Media Arts","NSLP_LUNCH",11,4698,0,220,4918,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Creative Performing and Media Arts","NSLP_BREAKFAST_SEVERENEED",12,2583,0,121,2704,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CROWN POINT ELEMENTARY","NSLP_LUNCH",11,1037,411,731,2179,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CROWN POINT ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,412,130,170,712,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CUBBERLEY ELEMENTARY","NSLP_LUNCH",11,708,162,397,1267,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"CUBBERLEY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,278,50,103,431,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Curie Elementary","NSLP_LUNCH",11,215,96,1017,1328,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Curie Elementary","NSLP_BREAKFAST",11,101,29,103,233,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"DAILARD ELEMENTARY","NSLP_LUNCH",11,454,181,1135,1770,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"DAILARD ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,92,66,72,230,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Dana","NSLP_LUNCH",11,575,355,452,1382,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Dana","NSLP_BREAKFAST_SEVERENEED",11,157,100,27,284,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Darnall Charter","NSLP_SNACK_AREAELIGIBLE",6,977,0,0,977,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Darnall Charter","NSLP_LUNCH",15,6455,0,748,7203,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Darnall Charter","NSLP_BREAKFAST_SEVERENEED",15,2414,0,280,2694,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"De Portola Middle","NSLP_LUNCH",11,983,896,749,2628,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"De Portola Middle","NSLP_BREAKFAST_SEVERENEED",11,247,295,161,703,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"DEWEY ELEMENTARY","NSLP_LUNCH",11,953,1034,681,2668,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"DEWEY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,249,319,183,751,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"DINGEMAN ELEMENTARY","NSLP_LUNCH",11,152,63,1470,1685,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"DINGEMAN ELEMENTARY","NSLP_BREAKFAST",11,113,22,69,204,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"DOYLE ELEMENTARY","NSLP_LUNCH",11,1306,467,1553,3326,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"DOYLE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,392,116,267,775,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"E3 Civic High","NSLP_LUNCH",11,753,141,29,923,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"E3 Civic High","NSLP_BREAKFAST_SEVERENEED",11,2385,456,5,2846,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"East Village High","NSLP_LUNCH",11,560,0,26,586,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"East Village High","NSLP_BREAKFAST_SEVERENEED",11,158,0,7,165,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"EDISON ELEMENTARY","NSLP_LUNCH",11,4893,0,230,5123,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"EDISON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,4885,0,229,5114,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"EMERSON/BANDINI ELEMENTARY","NSLP_LUNCH",11,3071,0,143,3214,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"EMERSON/BANDINI ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,2849,0,133,2982,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ENCANTO ELEMENTARY","NSLP_LUNCH",11,4763,0,223,4986,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ENCANTO ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",12,4979,0,233,5212,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Epiphany Prep Charter","NSLP_LUNCH",14,2197,0,254,2451,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Epiphany Prep Charter","NSLP_BREAKFAST_SEVERENEED",14,3167,0,367,3534,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ERICSON ELEMENTARY","NSLP_LUNCH",11,1446,766,1394,3606,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"ERICSON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,442,188,92,722,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Euclid CDC","NSLP_LUNCH",11,527,0,25,552,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Euclid CDC","NSLP_BREAKFAST_SEVERENEED",11,505,0,24,529,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"EUCLID ELEMENTARY","NSLP_LUNCH",11,5429,0,255,5684,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"EUCLID ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,5877,0,276,6153,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Excelsior Academy","NSLP_LUNCH",11,66,44,0,110,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Excelsior Academy","NSLP_BREAKFAST_SEVERENEED",11,66,44,0,110,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"FARB MIDDLE","NSLP_LUNCH",11,1031,773,458,2262,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"FARB MIDDLE","NSLP_BREAKFAST_SEVERENEED",11,386,288,49,723,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Fay Elementary","NSLP_LUNCH",11,7027,0,330,7357,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Fay Elementary","NSLP_BREAKFAST_SEVERENEED",11,7041,0,330,7371,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"FIELD ELEMENTARY","NSLP_LUNCH",11,2451,0,114,2565,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"FIELD ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,3446,0,161,3607,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"FLETCHER ELEMENTARY","NSLP_LUNCH",11,1511,0,71,1582,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"FLETCHER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,1833,0,86,1919,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"FLORENCE ELEMENTARY","NSLP_LUNCH",11,1945,0,91,2036,"San 20Di"
