site_id,sitename,address,city,state,zip,lat,lon,accuracy,bos_district,council_distict,councill_code,elementary_dist,hs_dist,unified_dist,state_assembly_dist,state_senate_dist,congressional_dist
1,1ST SAMOAN CONGREGATIONAL CHURCH,,,,91978,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
2,37 ECB,,,,92105,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
4,A.B & JESSIE POLINSKY CHILDREN'S CENTER,,,,92123,33,-117,LOW,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
7,ACADEMY OF ARTS AND SCIENCES,,,,92120,33,-117,LOW,2,7,SD,,,UNIFIED SAN DIEGO,79,39,53
9,ACADEMY OF ARTS AND SCIENCES: DEL MAR MIDDLE & HIGH (6-12),,,,92120,33,-117,LOW,2,7,SD,,,UNIFIED SAN DIEGO,79,39,53
23,ALBERT EINSTEIN ACADEMY ELEMENTARY,,,,92102,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
24,"ALBERT EINSTEIN ACADEMY FOR LETTERS, ARTS & SCIENCES - AGUA DULC",,,,92102,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
25,"ALBERT EINSTEIN ACADEMY FOR LETTERS, ARTS & SCIENCES - ODYSSEY",,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
26,"ALBERT EINSTEIN ACADEMY FOR LETTERS, ARTS AND SCIENCES",,,,92102,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
43,ASELTINE,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
50,AUTUMN,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
59,BALBOA CITY SCHOOL-ANNEX,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
63,BALDERRAMA PARK,,,,92058,33,-117,LOW,5,1,OC,,,UNIFIED OCEANSIDE,76,36,49
64,BALLINGTON ACADEMY FOR THE ARTS AND SCIENCES,,,,,33,-116,LOW,,,,,,,,40,51
65,BALLINGTON ACADEMY FOR THE ARTS AND SCIENCES - SAN BERNARDINO,,,,,34,-117,LOW,,,,,,,,,
68,BANDINI PRIMARY,,,,92113,33,-117,LOW,1,9,SD,,,UNIFIED SAN DIEGO,80,40,51
72,BARONA RECREATION CENTER,,,,92040,33,-117,LOW,2,,,GEN ELEM LAKESIDE UNION,HIGH GROSSMONT UNION,,71,38,50
73,BARRETT,,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
75,BAY POINT PRE K,,,,92106,33,-117,LOW,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
79,BAYSIDE BLENDED COMMUNITY SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
83,BAYVIEW CDC,,,,91910,33,-117,LOW,1,,,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,79,40,53
101,BLESSED SACRAMENT ELEMENTARY,,,,92115,33,-117,LOW,2,9,SD,,,UNIFIED SAN DIEGO,79,39,53
126,BREAKING CYCLES,,,,92069,33,-117,LOW,5,1,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
130,BROOKLYN CDC,,,,92102,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,80,39,53
135,CABRILLO NATIONAL MONUMENT,,,,92106,33,-117,LOW,1,2,SD,,,UNIFIED SAN DIEGO,78,39,52
149,CALVIN CHRISTIAN,,,,92026,33,-117,LOW,3,2,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
150,CALVIN CHRISTIAN SCHOOL -ANNEX,,,,92026,33,-117,LOW,3,2,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
152,CAMP CUYAMACA,,,,91916,33,-117,LOW,2,,,,,UNIFIED MT EMPIRE,71,38,50
153,CAMP DENVER C FOX,,,,92106,33,-117,LOW,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
155,CAMP MARSTON,,,,92036,33,-117,LOW,2,,,GEN ELEM JULIAN UNION,HIGH JULIAN UNION,,71,38,50
157,CAMP PALOMAR,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
158,CAMP SURF,,,,91932,33,-117,LOW,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
160,CAMPO EDUCATIONAL CENTER & CHILDCARE,,,,91906,33,-116,LOW,2,,,,,UNIFIED MT EMPIRE,71,40,51
162,CAMPO HEADSTART CENTER,,,,92154,33,-117,LOW,1,8,SD,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
184,CASA DE SALUD,,,,91932,33,-117,LOW,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
191,CENTER FOR POSITIVE CHANGES,,,,91977,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
192,CENTER FOR POSITIVE CHANGES 5,,,,91977,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
193,CENTER FOR POSITIVE CHANGES II,,,,91977,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
194,CENTER FOR POSITIVE CHANGES III-ANNEX,,,,91977,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
201,CENTRAL PRESCHOOL,,,,92026,33,-117,LOW,3,1,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
214,CHILDREN'S WORKSHOP,,,,92126,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
215,CHINA LAKE YOUTH CENTER,,,,,36,-118,LOW,,,,,,,,,
216,CHOICE COMMUNITY SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
218,CHOLLAS MEAD ELEMENTARY-PRIMETIME,,,,92102,33,-117,LOW,1,4,SD,,,UNIFIED SAN DIEGO,80,40,51
224,CHULA VISTA COMMUNITY,,,,91911,33,-117,LOW,1,2,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
231,CIRCLE OF FRIENDS,,,,92064,33,-117,LOW,2,2,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,38,52
232,CIRCLE OF FRIENDS II,,,,92064,33,-117,LOW,2,2,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,38,52
233,CITRONICA ONE APARTMENTS,,,,91945,33,-117,LOW,2,,,GEN ELEM LEMON GROVE,HIGH GROSSMONT UNION,,79,38,53
239,CITY OF CHULA VISTA SOUTH CV LIBRARY,,,,91910,33,-117,LOW,1,2,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
253,COL. SALOMON CDC,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
254,COLEMAN TECH CHARTER HIGH,,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
256,COLLEGE PREPARATORY MIDDLE,,,,91942,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79,38,53
261,COMMUNITY DAY SCHOOL,,,,91932,33,-117,LOW,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
264,COMMUNITY YOUTH ATHLETICS CENTER,,,,91911,33,-117,LOW,1,3,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,53
268,CONWAY PRESCHOOL,,,,92029,33,-117,LOW,3,2,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
288,CTEC INDEPENDENT STUDY,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
291,CUYAMACHA PREP COMMUNITY SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
310,DEWEY CDC,,,,92110,33,-117,LOW,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
322,DISTRICT OFFICE,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
323,DISTRICT OFFICE,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
324,DISTRICT OFFICE,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
325,DISTRICT OFFICE,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
326,DISTRICT OFFICE,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
327,DITMAR ELEMENTARY,,,,92054,33,-117,LOW,5,1,OC,,,UNIFIED OCEANSIDE,76,36,49
334,EAST COUNTY COMMUNITY SCHOOL,,,,92021,33,-117,LOW,2,2,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
336,EAST MESA JUVENILE DETENTION FACILITY,,,,92154,33,-117,LOW,1,,,GEN ELEM SAN YSIDRO,HIGH SWEETWATER UNION,,71,40,51
341,ECDC/CROWN PRESCHOOL,,,,92118,33,-117,LOW,1,,,,,UNIFIED CORONADO,78,39,52
352,EL CENTRO NAF,,,,,33,-116,LOW,,,,,,,,40,51
361,EMPOWER ACADEMY/CDS,,,,92020,33,-117,LOW,2,2,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,53
368,ENRIQUE S. CAMARENA,,,,91915,33,-117,LOW,1,3,CV,GEN ELEM CHULA VISTA,HIGH SWEETWATER UNION,,79,40,53
374,ESCONDIDO COMMUNITY BLENDED,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
378,EUCLID CDC,,,,92105,33,-117,LOW,4,9,SD,,,UNIFIED SAN DIEGO,80,40,51
382,EXCELSIOR ACADEMY,,,,91942,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79,38,53
392,FELICITA PRESCHOOL,,,,92025,33,-117,LOW,3,4,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
396,FIRST AVENUE LITERACY COMMUNITY SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
398,FIRST STEP TREATMENT HOME,,,,91977,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
399,FLETCHER CDC,,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
416,GARFIELD CDC,,,,92116,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
421,GIRLS REHABILITATION,,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
423,GLEN VIEW PRESCHOOL,,,,92027,33,-117,LOW,3,1,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
428,GOOD SHEPHERD CATHOLIC SCHOOL,,,,92126,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
434,GRAVES SUMMIT SCHOOL,,,,92020,33,-117,LOW,2,1,EC,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
438,GREENTREE-ANNEX,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
460,HAWTHORNE CDC,,,,92117,33,-117,LOW,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
481,HIGH TECH HIGH EXPLORER,,,,92106,33,-117,LOW,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
505,HOLY TRINITY ELEMENTARY,,,,92019,33,-117,LOW,2,4,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
511,HORTON PLAZA-ANNEX,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
524,INDIAN HILLS CAMP,,,,91935,33,-117,LOW,2,,,GEN ELEM JAMUL-DULZURA UNION,HIGH GROSSMONT UNION,,71,40,50
531,INTEGRITY CHARTER SCHOOL-B&G CLUB,,,,91950,33,-117,LOW,1,,,GEN ELEM NATIONAL,HIGH SWEETWATER UNION,,80,40,51
533,IOWA STREET,,,,92104,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
538,JACK & CAROL CLARK ADOLESCENT TREATMENT PROGRAM,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
541,JACUMBA MIDDLE,,,,91962,33,-116,LOW,2,,,,,UNIFIED MT EMPIRE,71,40,51
558,JOHN MUIR,,,,92117,33,-117,LOW,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
569,JUAREZ LINCOLN,,,,92154,33,-117,LOW,1,8,SD,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
578,JUNIPER PRESCHOOL,,,,92026,33,-117,LOW,3,1,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
580,JUVENILE HALL,,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
584,KAVOD ELEMENTARY CHARTER,,,,92111,33,-117,LOW,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
588,"KEARNY ENG, INNOV & DESIGN",,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
589,KEARNY INTERNATIONAL BUSINESS,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
590,KEARNY MESA LC- AUDEO-ANNEX,,,,92123,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
597,KENNEDY CDC,,,,92113,33,-117,LOW,1,4,SD,,,UNIFIED SAN DIEGO,79,40,51
618,LA MESA COMMUNITY SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
619,LA MESA COMMUNITY SCHOOLS 123,,,,91942,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79,38,53
622,LA MESA-SPRING VALLEY HOME INDEPENDENT STUDY,,,,91977,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
643,LEARNING LATITUDES CHARTER,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
644,LEE ELEMENTARY,,,,92139,33,-117,LOW,1,4,SD,,,UNIFIED SAN DIEGO,80,40,53
652,LEONARDO DA VINCI SCIENCES CHARTER SCHOOL,,,,91911,33,-117,LOW,1,4,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
658,LIBERTY CHARTER HIGH SCHOOL,,,,91945,33,-117,LOW,2,,,GEN ELEM LEMON GROVE,HIGH GROSSMONT UNION,,79,38,53
660,LIBERTY HIGH CHARTER SCHOOL-ANNEX,,,,91945,33,-117,LOW,2,,,GEN ELEM LEMON GROVE,HIGH GROSSMONT UNION,,79,38,53
667,LINCOLN PRESCHOOL,,,,92029,33,-117,LOW,3,2,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
673,LINDSAY COMMUNITY,,,,92113,33,-117,LOW,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
675,LITERACY FIRST CHARTER SCHOOL - JA - ANNEX,,,,91945,33,-117,LOW,2,,,GEN ELEM LEMON GROVE,HIGH GROSSMONT UNION,,79,38,53
676,LITERACY FIRST CHARTER SCHOOL - LA - ANNEX,,,,91945,33,-117,LOW,2,,,GEN ELEM LEMON GROVE,HIGH GROSSMONT UNION,,79,38,53
677,LITERACY FIRST CHARTER SCHOOL - PA -ANNEX,,,,92020,33,-117,LOW,2,4,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,53
678,LITT RESOURSES BLENDED,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
680,LOGAN CDC,,,,92102,33,-117,LOW,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
686,LOMA PORTAL CHARTER SCHOOL-ANNEX,,,,92110,33,-117,LOW,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
690,LOS ALTOS CDC,,,,92123,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
701,MAGNOLIA ELEMENTARY,,,,92021,33,-117,LOW,2,2,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
704,MAIN STREET UMOJA BLENDED COMM SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
710,MAR VISTA ACADEMY FOR PROBLEM BASED LEARNING,,,,92154,33,-117,LOW,1,8,SD,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,80,40,51
712,MARCY ST ANNEX,,,,92113,33,-117,LOW,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
724,MATAGUAY SCOUT RESV,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
735,MESA GRANDE INDIAN HOUSING AUTHORITY SITE 2,,,,92070,33,-117,LOW,5,,,GEN ELEM JULIAN UNION,HIGH JULIAN UNION,,71,38,50
739,METRO COMMUNITY SCHOOLS,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
740,METRO TECH ACADEMY BLENDED COMMUNITY SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
742,MID CITY 1 AND 2-ANNEX,,,,92105,33,-117,LOW,4,9,SD,,,UNIFIED SAN DIEGO,80,40,51
748,MIRA MESA COMMUNITY SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
761,MISSION VALLEY LC - AUDEO-ANNEX,,,,92123,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
765,MONARCH ELEMENTARY COMMUNITY DAY,,,,92113,33,-117,LOW,4,8,SD,,,UNIFIED SAN DIEGO,80,40,51
771,MONTEZUMA CDC,,,,92115,33,-117,LOW,2,9,SD,,,UNIFIED SAN DIEGO,79,39,53
781,MOSAICA ONLINE ACADEMY OF SOUTHERN CALIFORNIA,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
785,MOUNTAIN REGION COURT (JUVENILE RANCH FACILITY),,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
814,"NBVC YOUTH CENTER, POINT MUGU",,,,,34,-119,LOW,,,,,,,,,
817,"NEW ALTERNATIVE, INC.",,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
818,NEW ALTERNATIVES #17,,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
819,NEW ALTERNATIVES INC. #18,,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
820,"NEW ALTERNATIVES, #15",,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
821,"NEW ALTERNATIVES, INC #5",,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
822,"NEW ALTERNATIVES, INC.",,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
823,"NEW ALTERNATIVES, INC. #16",,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
824,NEW HAVEN SCHOOL,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
825,NEW HAVEN YOUTH AND FAMILY SERVICES,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
826,NEW HAVEN-CONNIE GAYLE,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
827,NEW HAVEN-DEBRA LANE,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
828,NEW HAVEN-DURIAN HOUSE,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
829,NEW HAVEN-LUPE HOUSE,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
830,NEW HAVEN-MEADOWLAKE,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
831,NEW HAVEN-PINA LANE,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
832,NEW HAVEN-TEEN HOUSE,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
833,NEW HAVEN-THOMSON HOUSE,,,,92083,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
843,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
844,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
870,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
841,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
868,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
845,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
856,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
861,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
864,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
850,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
858,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
849,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
840,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
869,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
839,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
842,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
867,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
865,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
848,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
857,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
860,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
846,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
851,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
852,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
847,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
862,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
863,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
866,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
855,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
853,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
854,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
859,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
876,NORTH COAST PROJECT OZ,,,,92123,33,-117,LOW,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
879,NORTH COUNTY HEALTH SERVICES RAMONA HEALTH CENTER,,,,92065,33,-117,LOW,2,,,,,UNIFIED RAMONA,71,38,50
881,NORTH COUNTY TECH & SCIENCE ACADEMY (NCTSA),,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
883,NORTH PARK 1 2 AND 3-ANNEX,,,,92104,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
885,NORTH REGION COMMUNITY DAY SCHOOLS,,,,92069,33,-117,LOW,5,1,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
887,NORTHGATE-ANNEX,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
889,NOT MATCHED,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
898,OAKHILL PRESCHOOL,,,,92029,33,-117,LOW,3,2,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
923,OUR LADY OF THE SACRED HEART,,,,92105,33,-117,LOW,4,9,SD,,,UNIFIED SAN DIEGO,80,40,51
924,OXFORD PREPARATORY ACADEMY,,,,,34,-118,LOW,,,,,,,,36,
926,OZ-SAN DIEGO,,,,92123,33,-117,LOW,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
