siteid,ClaimDate,ProgramGroupYear,SiteName,Name,sponsor_id,MealGroupCode,MealTypeCode,DaysServedQty,MlsServedFree
4301,2016-08-01,2016,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,20,883
4305,2015-10-01,2016,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,1552
4305,2015-11-01,2016,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1172
4305,2015-12-01,2016,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1102
4305,2016-06-01,2016,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,569
4305,2016-06-01,2016,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,705
4305,2016-07-01,2016,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1723
4305,2016-07-01,2016,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,2051
4305,2016-08-01,2016,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1440
4305,2016-08-01,2016,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,1932
4309,2016-06-01,2016,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,1185
4309,2016-06-01,2016,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,1286
4309,2016-07-01,2016,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1288
4309,2016-07-01,2016,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,1864
4309,2016-08-01,2016,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,536
4309,2016-08-01,2016,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,832
4313,2015-10-01,2016,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,2289
4313,2015-11-01,2016,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1765
4313,2015-12-01,2016,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1585
4313,2016-06-01,2016,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,426
4313,2016-06-01,2016,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,765
4313,2016-07-01,2016,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1074
4313,2016-07-01,2016,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,1751
4313,2016-08-01,2016,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,918
4313,2016-08-01,2016,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,1338
4329,2016-07-01,2016,CAMP OLIVER,"CAMP OLIVER, INC.",88,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,20,920
4329,2016-07-01,2016,CAMP OLIVER,"CAMP OLIVER, INC.",88,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,706
4329,2016-07-01,2016,CAMP OLIVER,"CAMP OLIVER, INC.",88,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,16,739
4349,2016-07-01,2016,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,26,631
4349,2016-07-01,2016,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_LUNCH,SFSP_LUNCH_VENDED,27,1329
4349,2016-07-01,2016,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_SUPPER,SFSP_SUPPER_VENDED,27,891
4349,2016-08-01,2016,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,9,148
4349,2016-08-01,2016,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_LUNCH,SFSP_LUNCH_VENDED,9,525
4349,2016-08-01,2016,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_SUPPER,SFSP_SUPPER_VENDED,8,211
1825,2016-06-01,2016,(JCCS) JUVENILE COURT AND COMMUNITY SCHOOL,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,18,54
1825,2016-06-01,2016,(JCCS) JUVENILE COURT AND COMMUNITY SCHOOL,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,50
877,2016-06-01,2016,DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,18,90
877,2016-06-01,2016,DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,1328
877,2016-07-01,2016,DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,4
877,2016-07-01,2016,DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,32
1145,2016-06-01,2016,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,18,172
1145,2016-06-01,2016,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,658
1145,2016-07-01,2016,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,19
1145,2016-07-01,2016,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,45
4353,2016-06-01,2016,GROVE PARK,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,573
4353,2016-07-01,2016,GROVE PARK,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,1106
4353,2016-08-01,2016,GROVE PARK,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,4,224
4357,2016-06-01,2016,IGLESIA LATINA EMANUEL,ESCONDIDO UNION HIGH,160,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,5,347
2957,2016-06-01,2016,ORANGE GLEN HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,18,3240
2957,2016-06-01,2016,ORANGE GLEN HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,8771
2957,2016-07-01,2016,ORANGE GLEN HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,1482
2957,2016-07-01,2016,ORANGE GLEN HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,3409
3521,2016-06-01,2016,SAN PASQUAL HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,18,274
3521,2016-06-01,2016,SAN PASQUAL HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,958
3521,2016-07-01,2016,SAN PASQUAL HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,32
3521,2016-07-01,2016,SAN PASQUAL HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,67
4361,2016-06-01,2016,SPECIAL EDUCATION TRANSITION CLASS,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,297
4361,2016-07-01,2016,SPECIAL EDUCATION TRANSITION CLASS,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,152
4065,2016-06-01,2016,VALLEY HIGH (CONTINUATION),ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,18,276
4065,2016-06-01,2016,VALLEY HIGH (CONTINUATION),ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,1445
4065,2016-07-01,2016,VALLEY HIGH (CONTINUATION),ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,91
4065,2016-07-01,2016,VALLEY HIGH (CONTINUATION),ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,454
4365,2016-06-01,2016,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,18,1494
4365,2016-06-01,2016,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,3042
4365,2016-07-01,2016,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,1471
4365,2016-07-01,2016,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,2784
4365,2016-08-01,2016,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,4,395
4365,2016-08-01,2016,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,4,440
4369,2016-06-01,2016,WESTSIDE PARK,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,532
4369,2016-07-01,2016,WESTSIDE PARK,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,647
4369,2016-08-01,2016,WESTSIDE PARK,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,4,145
4373,2016-07-01,2016,YMCA ESCONDIDO,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,151
4373,2016-07-01,2016,YMCA ESCONDIDO,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,116
4373,2016-08-01,2016,YMCA ESCONDIDO,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,4,213
4373,2016-08-01,2016,YMCA ESCONDIDO,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,4,207
4385,2016-06-01,2016,BORREGO SPRINGS BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,152
4385,2016-07-01,2016,BORREGO SPRINGS BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,277
4385,2016-08-01,2016,BORREGO SPRINGS BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,99
4389,2016-06-01,2016,BOYS AND GIRLS CLUB SAN MARCOS,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,4,800
4389,2016-07-01,2016,BOYS AND GIRLS CLUB SAN MARCOS,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,3925
4389,2016-08-01,2016,BOYS AND GIRLS CLUB SAN MARCOS,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,4000
4397,2016-06-01,2016,CASTLE PARK ELEMENTARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,14,1557
4397,2016-06-01,2016,CASTLE PARK ELEMENTARY,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_AM,SFSP_SNACK_AM_VENDED,14,1548
4397,2016-07-01,2016,CASTLE PARK ELEMENTARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,210
4397,2016-07-01,2016,CASTLE PARK ELEMENTARY,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_AM,SFSP_SNACK_AM_VENDED,5,130
4405,2016-06-01,2016,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,92
4405,2016-07-01,2016,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,333
4405,2016-08-01,2016,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,214
4409,2016-06-01,2016,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,11,419
4409,2016-06-01,2016,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,470
4409,2016-07-01,2016,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,13,343
4409,2016-07-01,2016,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,602
4409,2016-08-01,2016,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,55
4421,2016-06-01,2016,LINCOLN ACRES BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,14,286
4421,2016-07-01,2016,LINCOLN ACRES BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,630
4425,2016-06-01,2016,MESA GRANDE INDIAN HOUSING AUTHORITY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,65
4425,2016-07-01,2016,MESA GRANDE INDIAN HOUSING AUTHORITY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,108
4425,2016-08-01,2016,MESA GRANDE INDIAN HOUSING AUTHORITY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,49
4457,2016-06-01,2016,RAMONA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,14,614
4457,2016-07-01,2016,RAMONA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,928
4457,2016-08-01,2016,RAMONA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,15,479
4481,2016-06-01,2016,VALLEY CENTER BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,14,585
4481,2016-07-01,2016,VALLEY CENTER BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,567
4493,2016-06-01,2016,VISTA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,14,1634
4493,2016-07-01,2016,VISTA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,2344
4493,2016-08-01,2016,VISTA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,15,523
4565,2016-06-01,2016,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,127
4565,2016-06-01,2016,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,9,121
4565,2016-07-01,2016,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,573
4565,2016-07-01,2016,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,21,428
4565,2016-08-01,2016,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,19,426
4565,2016-08-01,2016,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,19,472
4573,2016-07-01,2016,CASA DE ORO LIBRARY,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,482
4573,2016-08-01,2016,CASA DE ORO LIBRARY,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,19,121
4585,2016-06-01,2016,CHULA VISTA PRESBYTERIAN PRESCHOOL,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,83
4585,2016-06-01,2016,CHULA VISTA PRESBYTERIAN PRESCHOOL,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,9,725
4585,2016-07-01,2016,CHULA VISTA PRESBYTERIAN PRESCHOOL,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,234
4585,2016-07-01,2016,CHULA VISTA PRESBYTERIAN PRESCHOOL,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,15,355
4597,2016-07-01,2016,CITY HEIGHTS COMMUNITY DEVELOPMENT CORP.,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,155
4597,2016-07-01,2016,CITY HEIGHTS COMMUNITY DEVELOPMENT CORP.,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,15,193
4597,2016-08-01,2016,CITY HEIGHTS COMMUNITY DEVELOPMENT CORP.,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,19,345
4597,2016-08-01,2016,CITY HEIGHTS COMMUNITY DEVELOPMENT CORP.,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,20,467
4613,2016-06-01,2016,EAST COUNTY COMMUNITY CENTER SPRING VALLEY,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,129
4613,2016-07-01,2016,EAST COUNTY COMMUNITY CENTER SPRING VALLEY,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,198
4613,2016-08-01,2016,EAST COUNTY COMMUNITY CENTER SPRING VALLEY,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,19,29
4617,2015-10-01,2016,GRACIA Y PAZ,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,31,324
4629,2015-10-01,2016,IQRA LEARNING CENTER,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,31,589
4629,2016-07-01,2016,IQRA LEARNING CENTER,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,15,394
4629,2016-08-01,2016,IQRA LEARNING CENTER,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,20,632
4653,2016-06-01,2016,METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE),HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,123
4653,2016-07-01,2016,METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE),HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,318
4653,2016-08-01,2016,METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE),HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,19,75
4661,2016-06-01,2016,MT. ERIE BAPTIST CHURCH,HEAVEN'S WINDOWS,204,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,1,18
4661,2016-07-01,2016,MT. ERIE BAPTIST CHURCH,HEAVEN'S WINDOWS,204,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,5,90
4661,2016-08-01,2016,MT. ERIE BAPTIST CHURCH,HEAVEN'S WINDOWS,204,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,10,93
4661,2016-08-01,2016,MT. ERIE BAPTIST CHURCH,HEAVEN'S WINDOWS,204,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,10,293
4665,2015-10-01,2016,NEW SEASONS CHURCH,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,31,568
4665,2015-11-01,2016,NEW SEASONS CHURCH,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,19,575
4665,2015-12-01,2016,NEW SEASONS CHURCH,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,14,527
4665,2016-06-01,2016,NEW SEASONS CHURCH,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,133
4665,2016-07-01,2016,NEW SEASONS CHURCH,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,204
4665,2016-08-01,2016,NEW SEASONS CHURCH,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,19,8
4669,2015-10-01,2016,NEW SEASONS EL CAJON,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,31,1082
4669,2015-11-01,2016,NEW SEASONS EL CAJON,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,19,419
4669,2015-12-01,2016,NEW SEASONS EL CAJON,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,14,425
4673,2016-07-01,2016,NEW VISION CHRISTIAN FELLOWSHIP,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,130
4677,2016-06-01,2016,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,58
4677,2016-06-01,2016,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,9,304
4677,2016-07-01,2016,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,312
4677,2016-07-01,2016,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,21,663
4677,2016-08-01,2016,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,19,326
4677,2016-08-01,2016,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,19,593
4681,2015-10-01,2016,REFLECTIONS,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,31,923
4681,2015-11-01,2016,REFLECTIONS,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,19,739
4681,2015-12-01,2016,REFLECTIONS,HEAVEN'S WINDOWS,204,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,14,516
4681,2016-07-01,2016,REFLECTIONS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,21,520
4681,2016-08-01,2016,REFLECTIONS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,19,555
4689,2016-06-01,2016,SPRING VALLEY REC CLUB,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,9,219
4689,2016-06-01,2016,SPRING VALLEY REC CLUB,HEAVEN'S WINDOWS,204,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,9,376
4689,2016-07-01,2016,SPRING VALLEY REC CLUB,HEAVEN'S WINDOWS,204,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,16,557
